"","","終業後、カヅキさんに連れられて、いつもの居酒屋へとやって来た。","","",""
"カヅキ","","マスター、いつもの！","","",""
"ツカサ","","あんまり飲み過ぎないでくださいね","","",""
"","","ほんの３～４杯飲めば潰れちゃうのが、カヅキさんだ。\nそれじゃ、ろくに話を聞くこともできない。","","",""
"","","それなのに……。","","",""
"カヅキ","","余計なお世話だ、このっ","","",""
"ツカサ","","いてててて！　ギブ！　ギブです！","","",""
"","","いきなりヘッドロックをかけてきたので、必死にタップする。","","",""
"","","今日のカヅキさんは、酔っ払う前からテンションが高い気がする。","","",""
"","","ひとしきり料理を注文すると、カヅキさんはさっそく本題に入った。","","",""
"カヅキ","","お前も知ってるだろうが、本来、ターミナルサービスはもっとビジネスライクなやり方をする","","",""
"カヅキ","","世界中に、ＳＡＩ社のターミナルサービスは全部で２９あるが、うちみたいなやり方をしてるところは他にない","","",""
"ツカサ","","はい、それはアンディと一緒に仕事をしてみて、実感しました","","",""
"ツカサ","","回収対象や所有者の気持ちには、あんまり配慮しないっていうか","","",""
"ツカサ","","時間が来たら、相手の事情にお構いなしに回収していくっていう印象でした","","",""
"カヅキ","","それが普通なのさ","","",""
"カヅキ","","ターミナルサービスは、あくまで回収屋であって、メンタルをケアするような専門技能を持つスタッフなんていねえんだ","","",""
"カヅキ","","アンドロイドロスってのが最近問題になりつつあるが、対応するのは医者やカウンセラーだろ。つまりそういうことさ","","",""
"カヅキ","","私たちが素人考えでメンタルケアをしようなんて、思い上がりもいいところなんだよ","","",""
"ツカサ","","でも、カヅキさんはその“アイラのやり方”を取り入れたんですよね？","","",""
"カヅキ","","勘違いするなよ。うちのやり方はメンタルケアじゃねえ","","",""
"カヅキ","","あくまで、回収対象や所有者の気持ちに寄り添ってるってだけでな","","",""
"ツカサ","","な、なるほど……","","",""
"カヅキ","","アイラのやり方は、回収する側の負担が大きい","","",""
"カヅキ","","事実、アイラは入れ込みすぎて潰れちまった","","",""
"カヅキ","","でもな、やっぱり気持ちとしては、ビジネスライクにやるより、感謝される方が絶対いいだろ？自己満足だとしてもな","","",""
"ツカサ","","それが、うちにそのやり方を取り入れた理由ですか？","","",""
"カヅキ","","…………","","",""
"カヅキ","","いや、違うな。取り繕ってもしょうがねえか","","",""
"","","カヅキさんはグラスを一息にあおって、ワインを飲み干した。","","",""
"カヅキ","","そりゃ、そういう気持ちがあったのは確かだが","","",""
"カヅキ","","……もっと自分勝手な理由さ","","",""
"カヅキ","","罪滅ぼし、みたいなものだよ","","",""
"ツカサ","","罪滅ぼし……？","","",""
"カヅキ","","アイラが、ずっと続けてきたやり方だろ","","",""
"カヅキ","","でも私は、アイラとコンビ解消することで、あいつを現場から遠ざけた","","",""
"ツカサ","","それは、休ませるためで……","","",""
"カヅキ","","ああ、そうだな","","",""
