"","","アイラとよくハーブを買いに来るショッピングモール。","","",""
"","","今日はここへハーブ以外のお店も見て回ろうと決めて、遊びに来ていた。","","",""
"ツカサ","","どこから行こうか","","",""
"アイラ","","うーん……","","",""
"","","アイラは見たいお店を探すために、案内板とにらめっこ中だ。","","",""
"","","このショッピングモールにはいろんなお店が揃っている。食品売り場があるし、洋服屋さんも、インテリアショップも、電器屋さんもある。","","",""
"","","商品を販売しているお店だけじゃなくて、美容室や歯科、眼科なんていうのもあった。","","",""
"","","もしかしたら、ここにないものを見つける方が大変かもしれない。","","",""
"","","案内板に目を通し終えたアイラは。","","",""
"アイラ","","どこから見ればいいか、分からない","","",""
"","","と苦笑した。","","",""
"ツカサ","","だよね。……とりあえず、歩いてみようか","","",""
"アイラ","","うん、それがいい","","",""
"","","意見が一致して、気楽な散策をすることになった。","","",""
"","","俺はアイラと手を繋いで、まずは１階からぐるっと歩いてみることにする。","","",""
"","","ショッピングモール内にはカップルが多いみたいで、俺たちみたいに手を繋いで歩いている男女が多く見られた。","","",""
"アイラ","","みんな、恋人と買い物に来るんだ","","",""
"アイラ","","やっぱり、一緒だと楽しいのかな？","","",""
"ツカサ","","俺は楽しいよ","","",""
"","","当たり前のように答えてから、アイラの気持ちが気になった。","","",""
"ツカサ","","アイラはどう？　俺と一緒で楽しい？","","",""
"アイラ","","うん……","","",""
"ツカサ","","どれぐらい？","","",""
"アイラ","","え？　どれぐらい？　うう～ん","","",""
"","","あ、困ってる困ってる。","","",""
"アイラ","","す、すっごく！","","",""
"ツカサ","","そっか。俺も、すっごく！","","",""
"アイラ","","もう、ツカサったら","","",""
"ツカサ","","あはは","","",""
"","","ちょっと恥ずかしい会話を楽しみつつ笑っていたら。","","",""
"アイラ","","……！","","",""
"","","ビクッとアイラが身体を震わせた。","","",""
"","","そして、急に早足になる。しかも焦っているみたいで、かなりの挙動不審だ。","","",""
"","","もしかして……。","","",""
"","","通路の両脇に並ぶショップに目をやると、アイラが慌てる原因が分かった。ペットショップだ。","","",""
"","","このショッピングモールでは３軒ほどペット関連のお店が並んでいて、ペットショップの他にペットグッズ専門店とシャンプーなど手入れを行うトリマー施設があった。","","",""
"","","アイラはいつも、ここを通るときに動きが変になる。","","",""
"","","理由は……まだ聞いたことがない。なんとなくタイミングがなかったんだ。","","",""
"","","でも、今なら聞けるかもしれないと思って、アイラに質問してみることにした。","","",""
"普通に聞いてみる","ちょっとからかってみる","","","dummy","dummy"
"ツカサ","","ねえ、アイラ","","",""
"アイラ","","な、なに？","","",""
"ツカサ","","どうしてペットショップの前を通るとき、早足になるの？","","",""
"アイラ","","え、理由、言ってなかった？","","",""
"ツカサ","","うん、聞いてないけど","","",""
"","","少なくとも、俺の記憶ではそうだった。","","",""
"アイラ","","う、ごめん……","","",""
"","","アイラはしょんぼりして、頭を下げた。","","",""
"ツカサ","","アイラってさ、もしかして動物のこと嫌い？　な～んて","","",""
"アイラ","","……っ","","",""
"","","アイラは驚愕の表情で、俺を見た。","","",""
"ツカサ","","あれ？　冗談のつもりだったんだけど、まさか……","","",""
"アイラ","","あのね……","","",""
"","","ペットショップから少し離れたところでアイラは足を止めて、遠慮がちに口を開いた。","","",""
"アイラ","","動物全般が、苦手なので……","","",""
"アイラ","","嫌いじゃ、ないの。むしろ、好きなんだけど。……苦手なの","","",""
