"","","今日はダイエットを頑張る日だ。","","",""
"","","わざわざそのためだけに、こうしてスポーツ施設にやって来た。","","",""
"","","この施設は複合的なスポーツ施設で、テニス、バスケット、バドミントンなどなど、色々なスポーツを楽しむための設備が整っている。","","",""
"","","テニスコートも、時間制で貸し出しを行っていた。","","",""
"アイラ","","ツカサ、お待たせ","","",""
"ツカサ","","……！","","",""
"","","テニスウェア姿のアイラは、かわいらしかった。\nこの日のためにテニスウェアを買っておいてよかった。","","",""
"アイラ","","えへへ","","",""
"ツカサ","","どうしたの？　ニコニコして","","",""
"アイラ","","だって、ウェア、ツカサとお揃いだから","","",""
"ツカサ","","そうだね。俺のウェア、どう？　似合ってる？","","",""
"アイラ","","もちろん。でも、頑張ってもうちょっとだけ痩せれば、もっと似合うと思う","","",""
"ツカサ","","あはは……。よーし、頑張って痩せるぞー","","",""
"","","この日のためにアイラと一緒にテニスのルールを勉強し、プロのテニスプレイヤーの試合を見て研究してきた。","","",""
"","","ダイエットをする準備はばっちり整えてきたんだ。","","",""
"","","アイラは、感慨深そうにコートを見渡している。","","",""
"アイラ","","テニスコートって、こうして見ると広いんだ","","",""
"ツカサ","","テレビとは、印象がだいぶ違うよね","","",""
"","","いつまでもこうして突っ立っていてもしょうがない。\nさっそく始めよう。","","",""
"","","中央のネットを挟んで、俺たちは対峙した。\nこうして対面に立つと、さらにテニスコートの広さを実感する。\nこれ、サーブを打ったとして届くのかな？","","",""
"ツカサ","","アイラ、準備はいい？","","",""
"アイラ","","いいよ～！","","",""
"","","アイラが両手を振って合図をしてくる。","","",""
"ツカサ","","まずは、軽く打ちあってみよう！","","",""
"","","いきなりプロみたいなラリーができるとは思えないもんね。","","",""
"","","というわけで、試しに俺からサーブを打ってみた。\nテレビで見たような上から打つ方法じゃなくて、下から打つヘロヘロサーブだ。","","",""
"","","山なりのボールが、なんとか中央のネットを越えてアイラのいる側へ。","","",""
"","","アイラは素早く移動して、そのボールを打ち返す体勢に入る。","","",""
"アイラ","","えいっ！","","",""
"","","強烈なボールが返ってくるかと思ったら、アイラは空振りしていた。","","",""
"アイラ","","あれ？","","",""
"","","ボールは、アイラの後方へと転がっていく。","","",""
"ツカサ","","見事な空振りだったね","","",""
"","","なにしろ、ボールにかすりもしなかった。","","",""
"ツカサ","","はじめてだから仕方ないよ！　今度はアイラから打ってみて！","","",""
"アイラ","","わかった！","","",""
"","","アイラはボールを手に取ると。","","",""
"","","ボールを自分の頭上へと放り上げた。\nまさか、プロがやるようなサーブを！？","","",""
"アイラ","","やあ！","","",""
"","","……またもアイラは勢いよく空振りした。\nボールはアイラの頭の上に落ち、跳ねて転がっていった。","","",""
"アイラ","","…………","","",""
"ツカサ","","…………","","",""
"","","これは、恥ずかしい……。","","",""
"","","でもそれを指摘すると、きっとヘソを曲げちゃうから、言わないでおこう。","","",""
"アイラ","","も、もう１回！","","",""
"","","アイラはめげなかった。\n再びボールを頭上へと放り投げて――。","","",""
"","","でも、やっぱり空振りした。","","",""
"","","一向に俺のところにボールは来ない。","","",""
"アイラ","","な、なんで当たらないの……","","",""
"ツカサ","","俺からサーブしようか？","","",""
"アイラ","","ううん。私にやらせて","","",""
"","","ああ～、これは完全にムキになってるなあ。\nアイラは負けず嫌いなところがあるから。","","",""
"","","でも、これじゃ運動にすらならない。\n初心者として身の丈にあったやり方をしていかなくちゃ。","","",""
"ツカサ","","アイラも、俺みたいに下からすくう感じで打った方がいいと思う。いきなりプロみたいなサーブは無理だよ","","",""
"アイラ","","……そうだね","","",""
"","","アイラはようやく納得したみたいだ。","","",""
"アイラ","","プロみたいなサーブ、動画を見ていたら、簡単そうだったのに","","",""
"","","それは、打っている人がプロだからだよ、アイラ……。","","",""
"アイラ","","じゃあ、打ちまーす","","",""
"","","アイラは俺のアドバイス通り、ラケットを下から振る形でサーブを打った。","","",""
"","","ヘロヘロな山なりボールが、ようやく俺の方へと戻ってくる。","","",""
"ツカサ","","アイラ、上手！","","",""
"","","言いながらボールの来るところへ移動して、構える。","","",""
"ツカサ","","それ！","","",""
"","","なんとかアイラの方へと打ち返した。","","",""
"アイラ","","来た！　ふりゃっ！","","",""
"","","一方のアイラは、気合いじゅうぶんだったけど、またまた空振りした。思い切りラケットを振った勢いそのままに、尻餅をついてしまっている。","","",""
"ツカサ","","アイラ、大丈夫！？","","",""
"アイラ","","うぅ……だ、大丈夫……","","",""
"","","アイラはめげずに、すぐに立ち上がってきた。","","",""
"アイラ","","ごめんね。私がこんなんじゃ、ツカサのダイエットにならないよね！","","",""
"アイラ","","次は、しっかり打ち返すので！","","",""
"ツカサ","","あんまり無理はしなくてもいいよ？　気楽に行こう。気楽に","","",""
"アイラ","","そういうわけには、行かない……！","","",""
"ツカサ","","……！","","",""
"","","すごい気迫だ！　アイラが燃えている……！","","",""
"","","俺のために頑張ってくれようとしてるアイラの気持ちが、すごくありがたかった。だからそれ以上、俺から“力を抜いて”なんてアドバイスはできなかった。","","",""
"ツカサ","","ええと、できるだけラリーを続けることを目標にしよう。ね？","","",""
"アイラ","","うん！","","",""
"","","もう一度、俺からヘロヘロボールのサーブを打つ。","","",""
"ツカサ","","はい、アイラ！","","",""
"アイラ","","ちぇいやぁっ！","","",""
"","","アイラが渾身の力で振ったラケットは――。","","",""
"","","今度こそ、しっかりとボールの芯を捉えた！","","",""
"ツカサ","","……！","","",""
"","","打ち返されてきたボールは俺のはるか頭上を越え、高いフェンスまでも跳び越えて、コート外へと飛んでいってしまった。","","",""
"ツカサ","","おお～","","",""
"","","あのボール、後でちゃんと回収できるかな……。\nっていう心配は、ひとまず置いといて！","","",""
"ツカサ","","アイラ、すごいよ！　ちゃんと当たったね！","","",""
"アイラ","","うん！　返せた！","","",""
"","","とにかくすごいホームランだった。","","",""
"","","当たれば飛ぶ。アイラって見た目に反してテニスにおいてはパワープレイヤーかもしれない。","","",""
"","","テニスは、ボールを遠くへ飛ばすスポーツじゃないけどね……。","","",""
"ツカサ","","この調子でどんどん行こう！","","",""
"アイラ","","よし！　来ーい！","","",""
"","","俺がヘロヘロサーブを打つ。\nアイラはその軌道へと素早く移動する。\nだんだんポーズも様になってきたような気がする。","","",""
"アイラ","","ちょりそぉ！","","",""
"","","と、俺の顔面めがけてすごい勢いでリターンが来た。","","",""
"ツカサ","","わっ！","","",""
"","","とっさにラケットで顔面をかばう。","","",""
"","","ボールはラケットにあたり、跳ね返るようにしてアイラ側のコートへ。","","",""
"","","でも勢いが足りず、かなりネットに近いところへ落ちた。","","",""
"アイラ","","絶対に取るっ！","","",""
"","","アイラは諦めなかった。ほとんど飛びつくような勢いでボールにラケットを延ばし――。","","",""
"アイラ","","ひゃあ！","","",""
"","","その勢いのまま、ネットに突っ込んでしまった。","","",""
"ツカサ","","アイラ！？","","",""
"アイラ","","うぅ……","","",""
"ツカサ","","だ、大丈夫？","","",""
"アイラ","","ツカサ……助けて……","","",""
"アイラ","","むぎぎっ","","",""
"","","アイラは身体をもぞもぞと動かして、なんとかネットから脱出しようとする。でもまったく逆効果だった。","","",""
"ツカサ","","わわ、アイラ、動いちゃダメだ！","","",""
"ツカサ","","動くと、パンツが見えちゃう！","","",""
"アイラ","","ええ！？","","",""
"アイラ","","ツカサ、これはパンツじゃなくて、アンダースコートなので……","","",""
"アイラ","","み、見られても……平気……だよ……","","",""
"ツカサ","","いや、全然平気そうに見えないけど……","","",""
"アイラ","","ほ、本当に、平気なので……","","",""
"アイラ","","ただ、なるべく早く、脱出したい……","","",""
"ツカサ","","なんとか外してみるから、アイラはとにかく動かないで","","",""
"アイラ","","うう、本当にごめんね……","","",""
"ツカサ","","気にしないで","","",""
"","","アイラがもがくようにして動く度に、テニスウェアのスコートがちょっとだけめくれて、チラチラとアンダースコートが見え隠れする。","","",""
"","","そっちをできるだけ見ないように、注意しないと。","","",""
"ツカサ","","でもこれ、完全に絡まっちゃってるな……","","",""
"ツカサ","","どうすれば外れるのか、さっぱり分からない","","",""
"アイラ","","うん……","","",""
"アイラ","","ツカサ……私の身体、ゴロゴロ転がしても……いいよ","","",""
"ツカサ","","ゴロゴロ転がす……か","","",""
"","","確かに、その方法が一番手っ取り早いかもしれない。","","",""
"ツカサ","","でも、そんなことしたら……","","",""
"","","スカートがめくれて、今以上にアンダースコートが丸出しに……！","","",""
"アイラ","","平気！　ツカサなら、見られたって、いいので……！","","",""
"","","アイラは覚悟を決めたらしい。","","",""
"","","だったら俺も、そのアイラの信頼に応えなくちゃ。","","",""
"ツカサ","","分かった。じゃあ、ちょっとだけキツイかもしれないけど、我慢してね","","",""
"アイラ","","うん……","","",""
"","","俺はアイラの身体にそっと手を添えると……。","","",""
"ツカサ","","おりゃあああ！","","",""
"","","その身体を押してゴロゴロと転がしていった。","","",""
"","","ネットは、あっさりとアイラの身体から外すことに成功した。","","",""
"","","転がし作戦は大成功だ。","","",""
"アイラ","","また足を引っ張っちゃった……","","",""
"ツカサ","","気にしない気にしない。それより、どこか痛めてない？","","",""
"アイラ","","うん……大丈夫","","",""
"ツカサ","","よかった","","",""
"アイラ","","…………","","",""
"ツカサ","","…………","","",""
"アイラ","","……見た？","","",""
"ツカサ","","な、なにを？","","",""
