"ツカサ","","うわっ！？","","",""
"","","俺は体重計の上に立ち、自分の体重を見てたまらず声を上げていた。","","",""
"アイラ","","どうしたの？","","",""
"","","俺の声が聞こえたらしく、心配そうな表情でアイラが様子を見に来た。","","",""
"ツカサ","","体重が、増えてるんだ。それも、かなり……","","",""
"アイラ","","体重？　そうかな、見た目は全然変わってない気がするけど","","",""
"ツカサ","","それはきっと、毎日一緒にいるからだと思う……","","",""
"アイラ","","何キロくらい増えてたの？","","",""
"","","具体的な数字を言うのは、ちょっと恥ずかしかった。","","",""
"ツカサ","","ここ最近、急激なペースで増えてる。このペースはちょっとまずい気がする","","",""
"ツカサ","","うーん、どうしてこんなに急に太ったんだろう。俺、最近太るようなことしてたかな……？","","",""
"","","最近の自分の生活について、ちょっとだけ思い返してみた。","","",""
"ツカサ","","…………","","",""
"ツカサ","","食事の量だ","","",""
"アイラ","","え？","","",""
"ツカサ","","食事の量が、けっこう増えてるんだ。そのせいだよ","","",""
"ツカサ","","アイラと一緒に作るようになってから、それが楽しくてついついたくさん作っちゃうことが多いんだよね","","",""
"","","しかも、アイラは小食だから、必然的に俺が全部食べないといけなくなる。","","",""
"ツカサ","","そっか～。これが幸せ太りっていうやつか～","","",""
"アイラ","","幸せ太り……","","",""
"アイラ","","だったら、食べる量を減らせばいい","","",""
"ツカサ","","いや、そういうわけにはいかない","","",""
"アイラ","","どうして？","","",""
"ツカサ","","アイラと一緒に食事をする時間は、大切にしたいからね","","",""
"アイラ","","そうだけど……","","",""
"ツカサ","","でもこのまま放置しておくと、さらに太っちゃいそうだから――","","",""
"ツカサ","","ダイエットをする！","","",""
"","","俺は高らかに宣言した。","","",""
"アイラ","","ダイエットって、具体的には？","","",""
"ツカサ","","それはまだ、なんとも……","","",""
"","","なにしろたった今、宣言したばかりだから。","","",""
"ツカサ","","まずは、形から入ろうかな。トレーニングウェアなんかを揃えれば、自分を追い込めるし","","",""
"ツカサ","","今から買いに行くから、付き合ってくれない？","","",""
"アイラ","","うん","","",""
"","","というわけで俺たちは、スポーツショップがあるショッピングモールへ出かけることにした。","","",""
"","","いつも足を運ぶショッピングモール。その中にあるスポーツショップを訪れた俺とアイラは、店先で途方に暮れた。","","",""
"ツカサ","","トレーニングウェアっていっても、結構種類があるんだね","","",""
"","","店内には、動きやすさを重視したもの、速乾性を重視したものなど、色々な種類のウェアがあちこちにディスプレイされていて、目移りしてしまう。","","",""
"ツカサ","","ダイエットで使うウェアって、どんなものだろう……","","",""
"アイラ","","ダイエットでどんな運動をするか次第だと思う","","",""
"","","アイラの言うことはまったく正論だ。\nただ、具体的にどんな運動をするつもりかまったく決めていなかったから、ウェアも決められないっていうのが今の状況。","","",""
"ツカサ","","結構汗をかきそうだから、速乾性を重視したものがいいかな。それでいてかっこいいやつ","","",""
"ツカサ","","こんなのとか","","",""
"","","俺が手にとったのは、黒のトレーニングウェアだ。","","",""
"","","サイズは俺に合うはずなんだけど、胸にあてがってみると、かなり小さく見える。","","",""
"","","でも、デザインに関してはこのウェアが一番俺の好みだ。","","",""
"ツカサ","","どうしてこんなに小さく感じるんだろう？","","",""
"アイラ","","タグになにか書いてあるよ","","",""
"","","アイラに指摘され、タグを確認してみた。","","",""
"","","そこには“身体にフィットする”云々という文言が書かれていた。","","",""
"ツカサ","","そっか、小さく感じるのはわざとなんだ。ピッチリ身体に張り付いて、筋肉の無駄な動きを抑えるわけだね","","",""
"アイラ","","……太っちゃったのに、そんなピッチリしたものを着て、大丈夫？","","",""
"ツカサ","","う……","","",""
"","","確かにアイラの言う通りだ。\nこれを着たら、ぶよぶよでだらしないボディラインが浮き彫りになっちゃうぞ。","","",""
"ツカサ","","別のものにしよう……","","",""
"","","俺はそのウェアを棚に戻した。","","",""
"ツカサ","","どうせなら、アイラによさそうなものを見繕ってもらおうかな","","",""
"アイラ","","任せて","","",""
"","","アイラは即座にうなずいた。\nどうやら、そう言われるのを待っていたみたいだ。","","",""
"","","アイラは俺を引き連れて、売り場のあちこちを移動し、いろいろなウェアをじっくりと吟味していった。","","",""
"","","やがて手にしたのは。","","",""
"アイラ","","ツカサは、こういうのが似合いそう","","",""
"","","それはパーカータイプのウェアだった。","","",""
"","","色は少し派手めで、蛍光色の黄色。ただ、薄手に作られているから動きやすいだろうし、速乾性も良さそうだ。","","",""
"アイラ","","どうかな？　かわいいと思うけど","","",""
"ツカサ","","かわいい？　本当に？","","",""
"アイラ","","うん","","",""
"","","アイラは自信満々っていう様子だ。","","",""
"","","かわいい、か……。","","",""
"アイラ","","ツカサはあんまり好みじゃない？","","",""
"ツカサ","","いや、すごく機能的でいいと思うんだけど……色が派手すぎない？","","",""
"アイラ","","そうかな？","","",""
"アイラ","","もしかして、かわいいって言われるのはイヤ？","","",""
"ツカサ","","え、どうして？","","",""
"アイラ","","前にヤスタカから聞いたの。男の人は、かわいいって言われてもあんまり嬉しくないって","","",""
"ツカサ","","あはは、そうなんだ。俺は別に気にしてないよ","","",""
"ツカサ","","むしろ、かなりオシャレだから、俺なんかに似合うかなって思っただけで","","",""
"アイラ","","似合うよ。私が保証するので","","",""
"ツカサ","","本当？","","",""
"アイラ","","うん","","",""
"ツカサ","","アイラがそう言うなら、間違いないね","","",""
"","","ということで、これに決めた。","","",""
"ツカサ","","この調子で、次はパンツを選んでもらおうかな？","","",""
"アイラ","","ふふ、任せて","","",""
"","","それから１時間ぐらいかけて、じっくりとトレーニングパンツ、それにインナーを何着かアイラに選んでもらった。","","",""
"","","普段、自分じゃあまり買わないタイプの色づかいのものばかりで、俺としては逆に新鮮だった。","","",""
"","","こうして恋人と一緒に買い物に来ると、新しい発見があって楽しい。","","",""
"","","というわけで、レジへ行って会計をしようと思ったんだけど。","","",""
"","","ふと、野球道具が並べられているコーナーが目に入った。","","",""
"アイラ","","どうしたの？","","",""
"ツカサ","","うん、トレーニングウェアだけじゃなくて、アイラと一緒にできるスポーツがあったら、ふたりでお揃いのものを買ってもいいかなって思って","","",""
"アイラ","","スポーツ？　ダイエットじゃなくて？","","",""
"ツカサ","","アイラと一緒に、スポーツをしながら楽しくダイエットできたら、最高だと思わない？","","",""
"アイラ","","一緒に……！","","",""
"アイラ","","でも、どんなスポーツがあるかな？","","",""
"","","アイラは野球道具のコーナーへと歩み寄った。","","",""
"アイラ","","あ、これは見たことあるよ","","",""
"","","アイラはおもむろに金属バットを持つと、それを構えた。","","",""
"アイラ","","ほら","","",""
"ツカサ","","アイラ、バットの持ち方が逆……","","",""
"アイラ","","え？","","",""
"ツカサ","","バットはこう持つんだよ","","",""
"","","俺も別の金属バットを持って、構えて見せてあげた。\nアイラは俺を見て、少し苦戦しつつも構えを直した。","","",""
"アイラ","","こう？","","",""
"ツカサ","","そうそう","","",""
"ツカサ","","アイラって、野球を知ってるんだね","","",""
"アイラ","","前に、野球をやっている回収対象がいて、教えてもらったの","","",""
