"アイラ","","ツカサ、準備できたよ","","",""
"ツカサ","","じゃあ、行こうか","","",""
"","","お昼の少し前。","","",""
"","","俺とアイラは出かける準備を済ませて、部屋を後にした。","","",""
"","","今日は、社員寮の近くにある昔ながらの商店街へ足を運んでみようっていう話になっていた。","","",""
"","","近くにある割には、まだ一度も行ったことがなかったんだ。このままじゃ一生行く機会がないままだぞっていう危機感を覚えて、散策することにしたんだ。","","",""
"","","目的の商店街は、通りの両脇に様々なお店が建ち並んでいて、そこそこの買い物客で賑わっていた。","","",""
"","","見たところ、女性客が多いみたいだ。\nいわゆる主婦の方々が、夕飯の買い出しに来ているのかも。","","",""
"アイラ","","活気があるね！","","",""
"","","昔からやっているような古き良きお店が並んでいる。","","",""
"","","八百屋さん、お肉屋さん、魚屋さん、豆腐屋さんなどといった食品を扱うお店から、喫茶店、お花屋さんや古着屋さん、雑貨屋さんまで。","","",""
"","","そうした店の軒先から、店主の威勢のいいかけ声が聞こえてくる。","","",""
"ツカサ","","歩いているだけで、声かけられそうだね","","",""
"","","今にも、“お兄さん、いいの入ってるよ！　寄ってって！”みたいなことを言ってくる店主さんが現れそうだ。","","",""
"ツカサ","","アイラはこういうところ、苦手なんじゃない？","","",""
"","","いつも行くショッピングモールよりも、店員さんたちがグイグイ来る。コンスタンスあたりなら、すぐに仲良くなりそうだけど。","","",""
"アイラ","","ちょっと落ち着かないかも","","",""
"アイラ","","でも、嫌いってわけじゃないよ","","",""
"ツカサ","","そう？","","",""
"アイラ","","これでもターミナルサービスでのマークスマンなので","","",""
"","","ターミナルサービスで働くギフティアは、コミュニケーション能力が強化されている。これぐらいの環境なら楽に対処できる。\n……そう言いたいのかな？","","",""
"ツカサ","","ぷっ、あはは","","",""
"ツカサ","","頼りにしてるよ、アイラ","","",""
"アイラ","","任せて！　どこから行く？","","",""
"ツカサ","","どんなお店があるかまだよく知らないし、ひとつずつ順番に見て行こう","","",""
"アイラ","","探検だね","","",""
"ツカサ","","アイラが先導して。俺、付いていくから","","",""
"アイラ","","え、私？","","",""
"ツカサ","","たった今、任せてって言わなかった？","","",""
"アイラ","","あ、そうだ！　任せて！","","",""
"","","アイラはやる気満々だ。","","",""
"ツカサ","","気になるお店をピンポイントで見ていこう","","",""
"アイラ","","全部見なくていいの？","","",""
"ツカサ","","全部見てたら、日が暮れちゃうよ","","",""
"ツカサ","","それに、全部のお店で買い物してたら、寮まで持って帰れないし","","",""
"アイラ","","あ、そっか","","",""
"アイラ","","ツカサはお買い物マスターだね","","",""
"ツカサ","","ええ？　なにそれ","","",""
"アイラ","","お店の回り方とか、買い物に関するコツに詳しいから、お買い物マスター","","",""
"ツカサ","","なるほど。あはは……","","",""
"","","変わった称号だけど、アイラが満足げだったので、あまり気にしないことにした。","","",""
"","","道行く人たちに混ざりながら、商店街を歩いていく。","","",""
"","","アイラは歩くだけでも楽しいみたいで、鼻歌を口ずさみながら、繋いだ手を揺らしていた。","","",""
"少年","","見つけたー！","","",""
"ツカサ","","え？","","",""
"","","急に声がしたかと思うと、小さな子供が俺たちの脇を猛スピードで駆け抜けていった。","","",""
"少女","","わぁ！　ウサッギーだぁ！","","",""
"","","他の子たちも、同じように走っていく。","","",""
"","","……ウサッギー？","","",""
"アイラ","","なんだろう？","","",""
"","","子供たちの背中を目で追うと、行った先には人だかりができていた。","","",""
"ツカサ","","イベントでもやってるのかな","","",""
"アイラ","","イベントって？","","",""
"","","アイラは首を傾げた。","","",""
"ツカサ","","こういう賑やかな場所だと、地元のお祭りとか、福引とかやってたりするんだ","","",""
"","","アイラは気になるのか、人だかりをじっと見つめた。","","",""
"ツカサ","","俺たちも、行ってみよう！","","",""
"アイラ","","でも……","","",""
"","","アイラはしりごみする。","","",""
"アイラ","","お店を、見て回る予定が","","",""
"ツカサ","","細かいことは気にしない！　ほら！","","",""
"アイラ","","あ、うん！","","",""
"","","人の間を縫いながら、商店街の先へと進む。","","",""
"","","目的地に近づくにつれて、人だかりの中心にあるものが見えてきた。","","",""
"ツカサ","","……ウサギ？","","",""
"","","みんなの視線を一身に浴びるのは、白いウサギの着ぐるみだった。","","",""
"アイラ","","あれが、ウサッギー？","","",""
"ツカサ","","みたいだね","","",""
"","","子供たちがウサッギーと叫びながら手を振っているから間違いない。","","",""
"","","ふと視線をずらすと、ウサッギーの周りには、はっぴを着た人たちがいて、のぼりを振っていた。","","",""
"","","『ウサッギーから割引券をもらおう！』","","",""
"","","どうやら、ウサッギーはこの商店街のご当地マスコットかなにかで、割引券を配っているらしい。","","",""
"","","それにしても、力が抜けるような、ゆるいデザインだ。","","",""
"ツカサ","","ここのゆるキャラみたいだ","","",""
"アイラ","","か、かわ……","","",""
"ツカサ","","え？","","",""
"アイラ","","な、なんでもない","","",""
"","","アイラはぶんぶん首を振って、ウサッギーから視線を逸らした。","","",""
"","","でも気になるみたいで、チラチラと横目で見ている。","","",""
"ツカサ","","ああいうの、好きなの？","","",""
"アイラ","","べ、別に、興味ないので","","",""
"ツカサ","","そ、そう？","","",""
"","","とてもそうは思えないけど……。","","",""
"少女","","ウサッギー、握手して！","","",""
"少年","","あっ、僕も！　僕も握手してよ！","","",""
"","","子供たちの声が聞こえて、もしかして……と思う。","","",""
"","","アイラは、子供扱いされるのが恥ずかしいのかな？","","",""
"","","ウサッギーは子供たちのアイドルみたいだし、それを好きって認めることに照れがあるのかもしれない。","","",""
"","","どうにか、うまいことを言って、アイラとウサッギーを近づけられないかな。","","",""
"ツカサ","","俺、ウサッギーのこと好きだな","","",""
"アイラ","","えっ？","","",""
"ツカサ","","男の俺でも、かわいいと思う","","",""
"アイラ","","……ツカサも、そう思うんだ","","",""
"","","アイラはほっとした様子で、胸を撫で下ろした。","","",""
"アイラ","","実は、私も、その…………","","",""
"ツカサ","","握手してもらってきたら？","","",""
"","","アイラはウサッギーの周りではしゃいでいる子供たちを見る。","","",""
"","","まだ、躊躇いがあるみたいだ。","","",""
"ツカサ","","じゃあ……","","",""
"","","一緒に行くよ。そう言いかけて。","","",""
"アイラ","","行ってくる","","",""
"","","心を決めたアイラは、人ごみをかき分けて、ウサッギーのもとへ行ってしまった。","","",""
"ツカサ","","ねえ、アイラ。一緒に割引券もらいに行こうよ","","",""
"アイラ","","割引券？","","",""
"ツカサ","","ほら、ウサッギーが配ってるやつ","","",""
"アイラ","","……あ、本当だ","","",""
"","","アイラはウサッギーに夢中で、割引券のことに気付いていなかったらしい。","","",""
"ツカサ","","これから買い物するし、あると助かるでしょ","","",""
"アイラ","","そ、そっか！　そうだね！","","",""
"アイラ","","私、行ってくる","","",""
"","","アイラは人ごみをかき分けて、一直線にウサッギーのもとへ行ってしまった。","","",""
"ツカサ","","……一緒に行くつもりだったんだけど","","",""
"","","それだけ、割引券っていう口実がアイラに効果的だったんだ。","","",""
"","","前向きに考えて、ここからアイラの様子を見守ることにした。","","",""
"","","アイラはちゃんと順番待ちをしてから、ウサッギーの前へ行った。","","",""
"アイラ","","あ、あの","","",""
"ウサッギー","","こんにちはウサ！　割引券をもらいに来たウサ？","","",""
"アイラ","","え、えと……","","",""
"","","アイラが戸惑っていると、ウサッギーは気を利かせて割引券を渡す。","","",""
"ウサッギー","","お買い物を楽しんでウサ～！","","",""
"アイラ","","…………","","",""
"","","アイラは今にも泣きそうになっていた。","","",""
"","","しかも、そのままこっちに帰ってこようとしている。","","",""
"","","諦めちゃダメだ、アイラ！","","",""
"","","心の中で必死に応援する。","","",""
"","","でも当然、アイラの耳に届くはずもなくて――。","","",""
"少女","","握手しなくちゃダメなんだよ","","",""
"","","子供の声で、アイラは足を止めた。","","",""
"アイラ","","え？","","",""
"少女","","ウサッギーと握手しなくちゃダメなの。みんなも握手してるから、おねえちゃんも！","","",""
"アイラ","","握手は……","","",""
"アイラ","","する","","",""
"","","アイラは意を決して、ウサッギーの前に戻ると、手を出した。","","",""
"ウサッギー","","どうしたウサ？","","",""
"アイラ","","あ、あの……！","","",""
"アイラ","","割引券だけじゃなくて、その……握手も","","",""
"ウサッギー","","握手！　もちろんウサ～！","","",""
"","","ウサッギーは白くて大きな両手で、アイラの手を包み込んだ。","","",""
"アイラ","","あと……その、ギュってして、ほしいっていうか……","","",""
"ウサッギー","","もちろんウサ～！","","",""
"","","両腕を広げたウサッギーに、アイラは飛びついた。","","",""
"アイラ","","ありがとう、ウサッギー","","",""
"ウサッギー","","こちらこそ！　また遊びに来てウサ～！","","",""
"","","それからアイラは自分を引き留めてくれた子供にもお礼を言って、こっちに戻ってきた。","","",""
"アイラ","","ツカサ、ただいま！","","",""
"","","アイラは興奮を隠せない様子だった。\nウサッギーと触れ合えたことでテンションがあがったみたいだ。","","",""
"ツカサ","","おかえり。どうだった？","","",""
"アイラ","","うん、ウサッギー、もふもふしてた。ちょっと、くさかった！","","",""
"ツカサ","","そ、そう……","","",""
"アイラ","","あ、これ。もらってきたよ","","",""
