"","","俺は椅子に座り、本を読んでいた。\nアイラの方は、日記を書いている。","","",""
"アイラ","","なんの本を読んでるの？","","",""
"","","と、日記を書き終わったアイラが、俺の読んでいる本に興味を示してきた。","","",""
"ツカサ","","ビジネスマナーについての本だよ","","",""
"アイラ","","マニュアル本だ","","",""
"ツカサ","","そうそう","","",""
"アイラ","","ツカサは相変わらずマニュアル本ばっかり読んでるね","","",""
"ツカサ","","仕事では、だいぶ応用もできるようになってきたかな、とは思うんだけど。ついこういう本を買っちゃうんだ","","",""
"アイラ","","ビジネスマナー……具体的にはどんなもの？","","",""
"ツカサ","","そうだなあ、今ちょうど読んでたところに書いてあるのは……いろんな場面における、座る場所、かな","","",""
"アイラ","","座る場所？","","",""
"ツカサ","","上座と下座、っていうこと。役職や経験が上の人の方が、上座に座るように注意しなさいって","","",""
"ツカサ","","会議での席だけじゃなくて、電車やタクシーに乗るときにも、上座と下座があるみたい","","",""
"アイラ","","そうなんだ","","",""
"アイラ","","第１ターミナルサービスでは、そういうのあんまり気にしないよね","","",""
"ツカサ","","そうだね。人数が少ないこともあって、アットホームな雰囲気だから","","",""
"","","カヅキさんは怖いけど。","","",""
"アイラ","","ちょっとだけ、読んでみたい","","",""
"ツカサ","","いいよ","","",""
"","","俺はアイラに本を差し出した。","","",""
"","","受け取ると、アイラは少し目を細めて、顔から本を離して読み始める。","","",""
"","","あれ、今日はメガネをかけないなあ。","","",""
"","","アイラは細かい文字を読むときは、メガネをかけることがある。","","",""
"","","さっきまで日記を書いていたときはかけていなかったから、メガネがなくても読み書きはできるレベルなのかもしれないけど。","","",""
"","","そう言えばミチルも寮ではメガネをかけてるっけ。\nコンスタンスは、伊達メガネって聞いたけど。","","",""
"","","アイラも、実は伊達メガネだったりして。","","",""
"ツカサ","","アイラって、たまにメガネをかけるよね。今日はかけないの？","","",""
"アイラ","","この本や日記ぐらいなら、なんとかなるよ","","",""
"アイラ","","もっと細かい文字だと、さすがにメガネなしじゃ無理だけど","","",""
"ツカサ","","アイラがメガネをかけると、いつもと雰囲気が変わって、ドキッとするんだよね、俺","","",""
"アイラ","","ドキッと？","","",""
"ツカサ","","うん。すごく賢そうに見える","","",""
"アイラ","","……むぅ","","",""
"","","なぜかアイラは急にムスッとした。","","",""
"ツカサ","","え？　あれ？　俺、変なこと言った？","","",""
"アイラ","","ツカサは、私がいつもは賢そうじゃないって言いたいんだ","","",""
"ツカサ","","うわわ、違う。違うってば","","",""
"アイラ","","どうせ私はドジばっかりしてる、賢くないギフティアなのでっ","","",""
"ツカサ","","アイラ、ごめんって。本当にそういう意味じゃないから……","","",""
"アイラ","","…………","","",""
"アイラ","","プッ","","",""
"","","と、アイラが急に噴き出した。","","",""
"アイラ","","冗談だよ","","",""
"ツカサ","","なんだ、びっくりさせないでよ。アイラに嫌われたと思った","","",""
"アイラ","","ツカサのこと、嫌いになったりするわけないでしょ","","",""
"ツカサ","","じゃあ、好き？","","",""
"アイラ","","うん。好きだよ","","",""
"ツカサ","","俺も、好き","","",""
"アイラ","","えへへ……","","",""
"ツカサ","","あはは……","","",""
"","","自分から切り出しておいてなんだけど、こういうやり取りはいまだに照れちゃうな……。","","",""
"ツカサ","","たまにかけるあのメガネは、自分で選んだの？","","",""
"アイラ","","オヤジさんにもらったの。メンテのときに、文字が読みにくいって言ったら、用意してくれて","","",""
"ツカサ","","なるほどね","","",""
"アイラ","","ただ、ミチルやエルからは、デザインが地味すぎるからフレームは変えた方がいいって言われた","","",""
"ツカサ","","へえ。どれ？　ちょっと見せてよ","","",""
"","","アイラはうなずくと、充電装置の傍らに置いてあるメガネを取ってきてくれた。","","",""
"アイラ","","こういうの","","",""
"ツカサ","","へえ","","",""
"","","あまりじっくり見たことはなかったけど。","","",""
"","","フレームは茶色の味気ないもので、確かに地味と言えば地味だ。","","",""
"ツカサ","","買い換えるつもりはないの？","","",""
