"","","アイラは買ったばかりのお菓子が入った紙袋を嬉しそうに揺らす。","","",""
"アイラ","","帰ったら、ハーブティーと一緒にこのクッキー食べようね","","",""
"ツカサ","","サキコさんオススメのお菓子か。どんな味なんだろう","","",""
"","","サキコさんと和解して以来、アイラは定期的に連絡を取り合っていた。","","",""
"","","今日外出することになったのもサキコさんの影響で、ハーブティーに合うお菓子を売っているショップを教えてもらって買いに来たんだ。","","",""
"アイラ","","どのハーブが一番合うかな","","",""
"","","アイラは待ち遠しそうに想像を膨らませている。","","",""
"","","と、そのとき。","","",""
"サキコ","","こんにちは、アイラちゃん","","",""
"アイラ","","わっ、おばさん","","",""
"","","偶然にも、サキコさんに遭遇した。","","",""
"サキコ","","あら、そのクッキー早速買ってきたのね","","",""
"アイラ","","ハーブティーに合うって聞いたら、いてもたってもいられなくて","","",""
"サキコ","","教えた甲斐があったわ","","",""
"","","サキコさんは嬉しそうに笑った。","","",""
"ツカサ","","サキコさんも、買い物ですか？","","",""
"サキコ","","ええ。アレキサンダーのご飯を買ってたの","","",""
"","","答えてから、サキコさんはふと思い出した様子でアイラを見て。","","",""
"サキコ","","アイラちゃん、今日時間あるかしら？","","",""
"サキコ","","実はアレキサンダーが寂しがっててね。よかったら、会いに来てほしいの","","",""
"アイラ","","アレキサンダーが？","","",""
"","","アイラは目をしばたたかせた。","","",""
"アイラ","","あ、会いに行ったら、アレキサンダーと遊んでもいい？","","",""
"サキコ","","もちろんよ","","",""
"サキコ","","遊びでも散歩でも、来てもらえるだけで嬉しいわ","","",""
"アイラ","","え！　散歩……！？","","",""
"ツカサ","","そうだ、せっかくだからアレキサンダーの散歩に行かせてもらったら？","","",""
"アイラ","","おばさん、あの……","","",""
"サキコ","","ええ。もしアイラちゃんに散歩してもらえたら、アレキサンダーも喜ぶと思うわ","","",""
"アイラ","","うん","","",""
"","","アイラはお菓子を買ったとき以上に喜び、満面の笑みを浮かべる。","","",""
"","","最初はやけに驚いていたけど、なにか特別な理由でもあるのだろうか。","","",""
"","","でも聞くタイミングがなくて、俺は疑問を持ったまま、散歩のためにサキコさんの家へ行くことになった。","","",""
"サキコ","","お待たせ","","",""
"","","家にお邪魔すると、サキコさんはすぐリードに繋いでアレキサンダーを連れてきてくれた。","","",""
"","","アレキサンダーはアイラを見て嬉しそうに尻尾を振る。だけど、じゃれて飛びかかったりはしなかった。","","",""
"ツカサ","","おとなしいですね、アレキサンダー","","",""
"サキコ","","もうかなりのおじいちゃんだから。この前みたいに突然走り出すのは珍しいわ","","",""
"","","この前っていうのは、公園で再会したときのことだろう。","","",""
"サキコ","","あのときは興奮しちゃったのね。アイラちゃんに会うの、久しぶりだったから","","",""
"","","改めてアレキサンダーの顔を見ると、優しい目をしていることに気が付いた。","","",""
"","","犬も歳を取ると、こういう目をするんだ……。よく公園で駆け回っている犬とは全然違っていた。","","",""
"","","俺は腰を落として、アレキサンダーの頭を撫でた。","","",""
"ツカサ","","今日はよろしくね","","",""
"ツカサ","","じゃあ……","","",""
"","","俺は立ち上がって、アイラを振り返る。","","",""
"アイラ","","…………","","",""
"","","あんなに散歩を待ち望んでいたアイラは、ビクビク震えていた。軽く涙目になってるぞ。","","",""
"ツカサ","","アイラ、散歩に行きたいんだけど……","","",""
"アイラ","","わ、分かってる！　でも、まだ、心の準備が……！","","",""
"","","ガチガチに緊張しているアイラ。その様子を見て、サキコさんが笑った。","","",""
"サキコ","","相変わらずね","","",""
"ツカサ","","えっ、前からこういう感じなんですか？","","",""
"サキコ","","いざ触ろうとすると緊張しちゃうみたい。アレキサンダーのこと好きなのにね","","",""
"ツカサ","","アレキサンダーには慣れたって、日記に書いてあったような気がしたんだけどな……","","",""
"アイラ","","ツカサのいじわる……","","",""
"ツカサ","","あはは、ごめんごめん","","",""
"サキコ","","アイラちゃん、頑張ってね","","",""
"","","サキコさんがアレキサンダーのリードを差し出してきた。","","",""
"","","でも緊張が解けないアイラは、なかなかそれを受け取ることができない。","","",""
"","","……俺が手を貸した方がよさそうだ。","","",""
"","","せっかく一緒に来てるわけだし、恋人としてアイラの力になってあげよう。","","",""
"代わりにリードを受け取る","一緒にリードを持とうと言う","","","dummy","dummy"
"ツカサ","","サキコさん。俺が代わりに持ちます","","",""
"サキコ","","じゃあ、お願いするわね","","",""
"","","俺はアイラに代わって、アレキサンダーのリードを受け取った。","","",""
"アイラ","","あ……","","",""
"","","その様子を見て、アイラはソワソワする。","","",""
"ツカサ","","どうしたの？","","",""
"アイラ","","さ、散歩を引き受けたのは、私なので","","",""
"","","アイラなりに責任を感じているらしい。","","",""
"アイラ","","よ、よし……","","",""
"","","アイラは恐る恐るリードを握った俺の手を握った。","","",""
"アイラ","","これなら","","",""
"ツカサ","","あはは。うん、ばっちり！","","",""
"","","責任は果たせていないけど、これがアイラなりに頑張った結果みたいだ。","","",""
"ツカサ","","アイラ、一緒にリードを持とう。それならできるよね？","","",""
"アイラ","","一緒に持つ……？","","",""
"","","アイラは意外そうな顔をした。","","",""
"アイラ","","そんなの、考えたこともなかった","","",""
"アイラ","","でも、それならできると思う","","",""
"ツカサ","","じゃあ、一緒に","","",""
"","","俺がリードに手を伸ばすと、アイラも手を伸ばす。","","",""
"","","そして同時にアレキサンダーのリードを掴んだ。","","",""
"アイラ","","できた","","",""
"アイラ","","ツ、ツカサ、離さないでねっ","","",""
"ツカサ","","分かってる","","",""
"ツカサ","","このまま散歩に行こう","","",""
"","","アイラは少し安心したのか、ほっと息をついていた。","","",""
"ツカサ","","サキコさん、行ってきます","","",""
"サキコ","","ふたりとも行ってらっしゃい","","",""
"","","最初の難関を乗り越えた俺たちは、サキコさんの家を後にした。","","",""
"","","家からアレキサンダーを連れてやってきたのは、前にサキコさんと会ったあの公園だった。","","",""
"アイラ","","アレキサンダーの散歩はここって決まってるの","","",""
"アイラ","","少なくともチェルシーと一緒に来るのは、いつもここだった","","",""
"ツカサ","","そうなんだ","","",""
