"","","今日は遠出のため、寮の近くでタクシーを捕まえて移動する。","","",""
"","","行き先は植物園。","","",""
"","","きっかけはこの辺りの観光冊子を見て気になったから。園内には、海外の植物も多くて、かなり見ごたえがあるという話だ。","","",""
"","","俺もアイラも植物園に行くのははじめてだから、どんなものが見られるのか今から楽しみだった。","","",""
"","","入り口の前でタクシーを降りて、敷地に入った。","","",""
"","","周囲の緑が一気に増えて、別世界に来たような気分になる。","","",""
"アイラ","","おとぎ話の世界に来ちゃったみたいだね","","",""
"ツカサ","","おとぎ話か……。確かに、そうかも","","",""
"","","こんなに緑に囲まれると、現実感がなかった。","","",""
"アイラ","","どんな植物があるんだろう","","",""
"ツカサ","","入ってみよう","","",""
"","","アイラが周囲の緑を眺めている間に、チケットを購入する。","","",""
"","","そして早速、敷地の奥へ足を踏み入れた。","","",""
"アイラ","","あ、ヒマワリ","","",""
"","","入園して、まず目を引いたのは花壇いっぱいに咲いたヒマワリの花。","","",""
"","","ちょうど季節ということもあって、グーンと背を伸ばして、降り注ぐ太陽の光を一身に受け止めていた。","","",""
"アイラ","","色、キレイだね","","",""
"ツカサ","","この色を見ると、夏って感じだ","","",""
"アイラ","","分かる","","",""
"","","アイラは花壇に近づくと、ヒマワリの高さまで手を伸ばした。そして高さを保ったまま、手を自分の頭の上まで持っていき……。","","",""
"アイラ","","身長、同じくらいかな？","","",""
"ツカサ","","ヒマワリの方が高く見えるけど","","",""
"アイラ","","えっ！？","","",""
"","","アイラは大げさに驚いて、がくっと膝を落とした。","","",""
"アイラ","","ま、負けるなんて……","","",""
"ツカサ","","なんで落ち込んでるの。小さいと問題？","","",""
"アイラ","","……なんとなく","","",""
"ツカサ","","世界一大きなヒマワリは９メートルくらいあるらしいから、競わない方がいいと思うよ","","",""
"アイラ","","そ、そんなに高いの？","","",""
"ツカサ","","アイラの身長が９メートルもあったら、大変だよね","","",""
"アイラ","","大変というか……","","",""
"","","アイラは９メートルになった自分を想像して、ブルブル身震いした。","","",""
"アイラ","","ツカサと一緒に歩けなくなる！","","",""
"ツカサ","","俺、踏み潰されちゃうかも","","",""
"アイラ","","他の植物、見に行こう","","",""
"","","アイラはお化けを避けるみたいに、そそくさとヒマワリの花壇から距離を取って、他の花壇を覗きに向かった。","","",""
"","","通路の両脇にはいろいろな植物が咲き乱れていて、特に目を引いたのは色鮮やかな花々だった。","","",""
"","","ユリやバラ、マリーゴールド、キキョウなど。少し時期が早い気もするけど、コスモスなんかも咲いていた。","","",""
"","","あと小さな池があって、その中ではガマやハスが育っていた。","","",""
"アイラ","","この花、なんだろう？","","",""
"ツカサ","","サルスベリって書いてあるよ","","",""
"アイラ","","聞いたことある気がする。でも、どういう花かよく知らない","","",""
"ツカサ","","俺も名前は知ってるんだけど……","","",""
"","","俺とアイラは言葉を詰まらせた。","","",""
"アイラ","","あっちの花は？","","",""
"ツカサ","","マスデバリアっていう名前らしいけど","","",""
"アイラ","","全然知らない花……","","",""
"ツカサ","","こっちはギンリョウソウ","","",""
"アイラ","","分からない……","","",""
"ツカサ","","だよね","","",""
"","","他にもいろいろあったけど、知らないものばかりだった。","","",""
"","","馴染みのあるものを見るのは楽しいけど、あまりにも無縁なものに興味を持つのは難しい。","","",""
"","","せめて特徴とかあればいいんだけど……。","","",""
"アイラ","","…………","","",""
"","","心なしか、アイラもあまり楽しめていない気がする。","","",""
"","","このままじゃいけない気がして、俺は気分を変える方法がないか考えることにした。","","",""
"世間話をする","足早に通り過ぎる","","","dummy","dummy"
"","","植物にこだわらず、アイラに話しかけることにした。","","",""
"ツカサ","","今年の夏は、去年より暑い気がするね","","",""
"アイラ","","そうなんだ……","","",""
"アイラ","","去年はほとんど出かけなかったから","","",""
"ツカサ","","今年はいろいろなことしてるもんね","","",""
"アイラ","","うん、すごく新鮮","","",""
"アイラ","","出かけるのって、楽しいね","","",""
"","","それはアイラの本心のようで、嬉しそうに笑ってくれた。","","",""
"","","そうしているうちにいくつもの花壇を通り過ぎて、俺たちは違う場所に入った。","","",""
"ツカサ","","他の場所にどんな植物があるか気になるね。少し飛ばして行こうか","","",""
"アイラ","","それ、私も考えてた","","",""
"","","アイラと意見が揃ったので、この一連の花壇は早足で通り過ぎることにした。","","",""
"アイラ","","ここは、どういう植物があるんだろう？","","",""
"","","別のエリアに踏み入れて、アイラは周囲を見回した。","","",""
"","","俺も同じように視線を動かすと。","","",""
"ツカサ","","……ハーブ館？","","",""
"","","そう書かれた看板を発見した。","","",""
"アイラ","","ハーブ館って、ハーブがあるの？","","",""
"ツカサ","","これでハーブがなかったら嘘になるからね","","",""
"アイラ","","ハーブ、見る！","","",""
"","","アイラは一気にテンションをあげて、食い入るようにハーブ館の花壇を見始めた。","","",""
"アイラ","","カモミールだ。あ、こっちはローズマリー","","",""
"アイラ","","それからタイムでしょ、サフラン、フェンネル、ローリエ……！","","",""
"ツカサ","","…………","","",""
"","","カモミールあたりは知ってるけど、後半のハーブはほとんど分からなかった。","","",""
"アイラ","","ツカサ、見て！　ワイルドストロベリーだよ","","",""
"ツカサ","","これもハーブなんだ？","","",""
"アイラ","","うん！　葉の部分をお茶にできるの","","",""
"アイラ","","わっ、アーティチョークもある！","","",""
"","","アイラはちょこちょこハーブ館内を移動する。その姿はリスとか、そういう小動物に見えた。","","",""
"","","幸い、植物園にはあまり人がいないし、アイラが多少興奮して動き回っても問題はなさそうだ。","","",""
"","","……でも、せっかく一緒に来たのに放っておかれるのは寂しい気もする。","","",""
