"アイラ","","わぁ……","","",""
"","","到着したばかりの建物内を見回して、アイラが思わず声を漏らす。","","",""
"","","俺たちがやってきたのは寮から遠く離れた場所……。","","",""
"","","海の近くにある、水族館だ。","","",""
"アイラ","","ツカサ、早く見て回ろう","","",""
"ツカサ","","待って、チケット買わないと","","",""
"アイラ","","あ、そうだった","","",""
"","","浮き足立っているアイラは、少し恥ずかしそうに頭をかいた。","","",""
"ツカサ","","水族館に来るの、そんなに楽しみだった？","","",""
"アイラ","","うん","","",""
"ツカサ","","来るの、はじめてだって言ってたもんね","","",""
"アイラ","","ツカサと恋人になって、いろんなはじめてを体験できてる","","",""
"ツカサ","","まだまだ、はじめてはたくさんあるよ","","",""
"アイラ","","まずは水族館","","",""
"ツカサ","","じゃあ、ここで待ってて。すぐにチケット買ってくるよ！","","",""
"アイラ","","うん","","",""
"","","購入したばかりのチケットを手に、早速入館する。","","",""
"","","目の前の通路は薄暗く、両脇の水槽からの光で静かに照らされていた。","","",""
"アイラ","","これが水族館……","","",""
"","","アイラは物珍しげに、辺りをキョロキョロ見回した。","","",""
"アイラ","","海の中に入ったみたい","","",""
"","","確かに、薄暗いし、魚に囲まれてるから。\n水族館特有の静けさも、その雰囲気を強くしてる。","","",""
"アイラ","","水槽って、こんなにあるんだ。魚もいっぱい……","","",""
"アイラ","","どこから見るか、迷っちゃうね","","",""
"ツカサ","","どこから見るか、か","","",""
"","","俺は水族館に何度か来たことがある。だから、はじめてのアイラをエスコートしようと思った。","","",""
"","","アイラが水族館を満喫できる歩き方。それを考えてみた。","","",""
"ツカサ","","巨大水槽が見所だよ","","",""
"アイラ","","巨大水槽？","","",""
"ツカサ","","マグロとかサメとか、大きな魚が回遊している、大きな水槽が、順路の途中にあるんだ","","",""
"ツカサ","","あれを見ないと、水族館に来たとは言えないだろうなあ","","",""
"アイラ","","お～！","","",""
"","","アイラはかなり腑に落ちたみたいで、感嘆の声をあげた。","","",""
"アイラ","","私もそういうの見てみたい","","",""
"ツカサ","","あ、でも、順路通りに進めば最後にそこへ辿り着くから、急ぐ必要もないよ","","",""
