"","","夏が近いみたいで、歩いているとじんわりと額に汗が浮き出るぐらいには、暖かくなってきている。","","",""
"","","今日も俺とアイラはショッピングモールに来ていた。","","",""
"","","買い物があると、だいたいここに足を運ぶ。ここにさえ来れば欲しいものが手に入るし、アイラ行きつけのハーブショップもあるっていうのが理由だ。","","",""
"アイラ","","…………","","",""
"","","目的のものを買って、さあ帰ろうとしたとき、アイラがふと水着ショップの前で立ち止まった。","","",""
"","","その視線の先には、かわいらしい花柄の水着を着たマネキンが立っている。","","",""
"ツカサ","","水着が気になるの？","","",""
"アイラ","","えっ？　ええと……その……","","",""
"アイラ","","…………うん","","",""
"アイラ","","……ああいう水着は、着たことがないので","","",""
"ツカサ","","じゃあ、ちょっと見てみようよ","","",""
"アイラ","","いいの？","","",""
"ツカサ","","もちろん。気に入ったものがあったら、買っちゃおう","","",""
"ツカサ","","そうすれば今度、海やプールに遊びに行けるし","","",""
"アイラ","","海やプール……","","",""
"アイラ","","楽しそう！","","",""
"ツカサ","","でしょ？　だからほら","","",""
"","","俺はアイラの手を引いて、水着ショップへ入った。","","",""
"ツカサ","","アイラは、どんなタイプの水着が好みなの？","","",""
"アイラ","","タイプ……？","","",""
"ツカサ","","ワンピースだったり、セパレートのものだったりあるでしょ。色だって、明るい系か暗い系か、とか","","",""
"アイラ","","水着は、いつもテストで使っているものしか着たことないので、よく分からない","","",""
"","","あれはセパレートタイプで、機能性と動きやすさを重視したスポーティーなものだ。","","",""
"ツカサ","","最初に見てたのは、花柄の水着だよね？","","",""
"","","俺たちは、アイラが見ていたマネキンに歩み寄った。","","",""
"","","明るい花柄で、フリフリのフリルやリボンが付いている。","","",""
"ツカサ","","エルさんがよくアイラに着せたがるのって、こういうタイプじゃない？","","",""
"ツカサ","","だからこういうのは苦手だと思ってた","","",""
"アイラ","","ううん。そういうわけじゃないよ","","",""
"アイラ","","私が苦手なのは、エルの、距離の近さ、みたいなもの","","",""
"ツカサ","","確かに、あの人、距離感は近いよね……","","",""
"","","男の俺に対しても遠慮ないからなあ。","","",""
"ツカサ","","じゃあ、こういうのは好きな方なんだ？","","",""
"アイラ","","…………","","",""
"","","アイラは真剣な顔でじっとその水着を見つめ。","","",""
"アイラ","","でも……、こ、子供っぽい気がする","","",""
"ツカサ","","そうかな？","","",""
"アイラ","","私としては、もっと大人な感じのものがいい","","",""
"アイラ","","体型が……あんまり大人っぽくないので……","","",""
"ツカサ","","気にしすぎだと思うけど","","",""
"アイラ","","ううん。もし海やプールに行くなら、体型が浮き彫りになる分、いつも以上に子供扱いされるかも","","",""
"アイラ","","でもそんなの、私は望んでない。ツカサの横に立ってもちゃんと彼女として見られるようになりたい","","",""
"ツカサ","","アイラ……","","",""
"アイラ","","というわけでツカサ、もっと、大人っぽい水着を探そう！","","",""
"","","アイラは鼻息も荒くそう宣言すると、ずんずんとひとりで売り場の奥の方へと向かっていく。俺も慌てて後を追った。","","",""
"アイラ","","あ、ツカサ、あそこ！　あの辺りの水着はどうかな？","","",""
"","","アイラが指差した先には、セクシーなタイプの水着が並んでいた。","","",""
"アイラ","","これとか！","","",""
"","","アイラが手に取ったのは、黒いビキニだった。\n明らかに布の面積が小さい。","","",""
"ツカサ","","こ、これ、露出度が高すぎない……？","","",""
"アイラ","","…………っ","","",""
"アイラ","","で、でも、デザインは大人っぽいのでっ","","",""
"","","顔を真っ赤にしてまで、無理にこういうタイプを選ばなくてもいいと思うんだけどなあ。","","",""
"","","試しに、この黒ビキニを着たアイラの姿を想像してみた。","","",""
"ツカサ","","…………","","",""
"","","普段は見られないセクシーなアイラ。それはそれで、見てみたい気もするけど……。","","",""
"アイラ","","わ、私、ちょっと試着してみる","","",""
"ツカサ","","本気！？　そこまで背伸びしなくてもいいんだよ？","","",""
"アイラ","","だ、大丈夫……！","","",""
"","","あんまり大丈夫そうに見えない。","","",""
"アイラ","","サイズがあるか聞いてくる！","","",""
"","","アイラは近くにいた女性の店員さんのところへ走っていった。\nところが、いくつか言葉を交わしただけで、とぼとぼと戻ってきた。","","",""
"ツカサ","","どうしたの？","","",""
"","","なんだか、落ち込んでるみたいだけど……。","","",""
"アイラ","","私の体型に合うサイズがなかった……","","",""
"ツカサ","","あ、そ、そうなんだ……","","",""
"アイラ","","…………","","",""
"ツカサ","","…………","","",""
"","","まずい、アイラが落ち込んじゃってる！\nここは俺がフォローしてあげないと！","","",""
"ツカサ","","俺はやっぱり、アイラに似合うのはかわいいタイプの水着だと思う","","",""
"アイラ","","そう……？","","",""
"ツカサ","","そうだよ。だからそういう水着を見てみようよ。ね？","","",""
"","","俺はアイラの手を引き、ワンピースの水着などがあるコーナーへと移動した。","","",""
"アイラ","","わあ……","","",""
"","","色とりどりの、カラフルでかわいい水着が並ぶコーナー。そこに来ただけで、アイラはさっきとは違って明らかに目を輝かせている。","","",""
