"","","朝、目を覚ましてロフトから下りていくと、アイラがリビングで日記を開いていた。","","",""
"ツカサ","","おはよう、アイラ。日記書いてるの？","","",""
"アイラ","","うん。あと……","","",""
"アイラ","","チェルシーのこと、思い出してたの","","",""
"","","チェルシーはアイラの親友で、アイラが回収した女の子。","","",""
"","","俺は会ったことはないけど、前にアイラから話を聞いて、どんな子かは知っていた。","","",""
"アイラ","","急に懐かしくなっちゃって","","",""
"アイラ","","チェルシーも、アレキサンダーも……。一緒に遊んだ、あの公園のことも","","",""
"","","緑に囲まれた、大きな池がある公園。","","",""
"","","もうそこに親友のチェルシーはいない。だけど、アイラにとって大切な場所であることに変わりはなかった。","","",""
"ツカサ","","今日行こうか、その公園","","",""
"アイラ","","……え？","","",""
"ツカサ","","特に予定も決めてないしさ、ちょうどいいかなって","","",""
"","","俺の言葉を聞いて、アイラは微笑んだ。","","",""
"アイラ","","うん、いいよ","","",""
"ツカサ","","じゃあ、決まりだ","","",""
"","","俺たちは早速出かける支度を始めた。","","",""
"","","昼前にも関わらず、日差しはすでに強烈だった。","","",""
"","","でも、この公園は緑が多くて、日陰の場所があちこちにある。\nいい感じに涼しくて、のんびりするには最高の場所だった。","","",""
"アイラ","","…………","","",""
"","","アイラはと言えば、ぼんやりと辺りを眺めている。","","",""
"ツカサ","","チェルシーのこと、思い出しちゃう？","","",""
"アイラ","","……うん。不思議な気持ち","","",""
"アイラ","","楽しかった想い出と、寂しい想い出と……悲しい想い出と。いろんな気持ちが混ざってる","","",""
"アイラ","","ここには、チェルシーとの想い出が多すぎるので","","",""
"ツカサ","","辛いなら、帰るけど？","","",""
"アイラ","","ううん。大丈夫","","",""
"","","アイラは心の中の不思議な気持ちを確かめるみたいに、自分の胸を撫でた。","","",""
"","","公園のどこかで、犬が鳴いていた。","","",""
"ツカサ","","ん？","","",""
"","","声が大きくなっている気がして周囲に目を向けると。","","",""
"サキコ","飼い主の女性","待って！","","",""
"","","大型犬――ゴールデンレトリバーだ――を連れていた女性がリードを離してしまったらしく、その犬がまっしぐらにこっちに走ってきていた。","","",""
"ツカサ","","こっちに来る！","","",""
"","","あの大きさの犬にのしかかられたら、俺はともかく、アイラなんか簡単に押し倒されちゃうんじゃないか……！？","","",""
"","","しかも犬は減速する気配もなく、ものすごい勢いのまま近づいてきている。","","",""
"アイラに逃げるように言う","アイラの前に立って守る","","","dummy","dummy"
"ツカサ","","アイラ、逃げ――！","","",""
"アイラ","","……っ！","","",""
"","","アイラはその犬を見て、目を丸くした。\nただ、恐怖に身をすくませたっていうわけじゃなくて。","","",""
"アイラ","","アレキサンダー！？","","",""
"ツカサ","","……へ？","","",""
"","","アイラがアレキサンダーと呼んだ犬は、アイラの前でピタッと立ち止まると嬉しそうに尻尾を振った。","","",""
"","","俺はアイラをかばうために、アイラの前に立った。","","",""
"","","犬が目の前に迫った。","","",""
"ツカサ","","……！","","",""
"","","衝撃に備えて身体に力を入れる。","","",""
"ツカサ","","…………あれ？","","",""
"","","犬はぶつかる直前にひょいと俺を迂回すると、すぐ後ろのアイラの前で止まった。嬉しそうに尻尾をバタバタさせている。","","",""
"アイラ","","アレキサンダーなの？","","",""
"ツカサ","","アレキサンダーって、確か","","",""
"アイラ","","チェルシーが散歩してた犬。でも、どうして……","","",""
"","","アイラはハッとして、アレキサンダーから顔をあげた。","","",""
"","","そしてアレキサンダーが走ってきた方を見て……動きを止めた。","","",""
"アイラ","","おばさん","","",""
"","","それはアレキサンダーを離してしまった女性だった。","","",""
"サキコ","飼い主の女性","久しぶり、アイラちゃん","","",""
"","","もしかして、チェルシーのかつての所有者の、淡藤サキコさん……？","","",""
"","","チェルシーを回収したとき、彼女はアイラを罵倒した。それがトラウマになって、アイラはその後、心を閉ざす一因になった。","","",""
"","","これはまずいぞ。","","",""
"","","ここでまたトラブルになったら、アイラに余計な心の傷を増やしてしまう。今すぐ、アイラを連れてこの場から立ち去るべきだろう。","","",""
"","","そう思って行動に移そうとしたけど、サキコさんはそんな俺たちに、軽く会釈をした。","","",""
"サキコ","","淡藤サキコです","","",""
"ツカサ","","あ、えっと","","",""
"","","自己紹介されたからには、無視するわけにもいかない。","","",""
"ツカサ","","俺は……。アイラの仕事のパートナーの、水柿ツカサです","","",""
"サキコ","","今はカヅキさんではないのね","","",""
"アイラ","","カヅキは、別のギフティアと……","","",""
"","","アイラは説明しようとして、途中で言葉を失った。","","",""
