"","","俺とアイラが朝食をとっているとき、突然端末にヤスタカさんから連絡が来た。","","",""
"ツカサ","","ヤスタカさん、おはようございます","","",""
"ヤスタカ","","チャオ～","","",""
"ツカサ","","こんな朝早くにどうかしたんですか？","","",""
"ヤスタカ","","ツカサ、ちょっと確認させてヨ。俺が貸した車、一度も使われた形跡がないんだけど？","","",""
"ツカサ","","車……？","","",""
"ツカサ","","ああ、ヤスタカさんが貸してくれたやつですね","","",""
"","","以前、車のキーをいきなり手渡してきて“いつでも使っていい”って言われたんだった。","","",""
"ヤスタカ","","どうして使わないわけ？","","",""
"ツカサ","","すみません、遠出する機会がなくて。近場なら、車がなくてもなんとかなりますし","","",""
"ヤスタカ","","そういうことじゃないんだよなぁ。むしろ行動範囲を広げるために、貸したわけでサ","","",""
"ツカサ","","はい……","","",""
"ヤスタカ","","乗りたくない理由でもあるのかな？　たとえば車が苦手とか。そんなわけないよネ、仕事でいつも乗ってるんだし","","",""
"ツカサ","","そういうのは、全然……","","",""
"","","これ、正直に話すべきかな……。","","",""
"ツカサ","","俺、車の免許、持ってなくて","","",""
"ヤスタカ","","それについても、貸したときに言わなかった？　車には自動運転の機能が付いてるってサ","","",""
"ツカサ","","そうなんですけど、そういうことじゃなくてですね……","","",""
"ヤスタカ","","なにが引っ掛かってるんだ？","","",""
"ツカサ","","やっぱり俺としては、デートのときには男がきちんと運転していくべきだって思ってて","","",""
"ツカサ","","それなのに、自動運転じゃ、ちょっとカッコつかないかなって","","",""
"ヤスタカ","","君さ、若いのに、意外と古い考え方してるんだな……","","",""
"アイラ","","……？　よく分からない","","",""
"","","アイラは俺の話を聞いて首を傾げている。","","",""
"アイラ","","それなら、仕事のときみたいに、私が運転しようか？","","",""
"ツカサ","","それはもっとダメ","","",""
"アイラ","","え？　そうなの？","","",""
"ツカサ","","そうだよ。デートなのに、彼女に運転させるなんて","","",""
"ヤスタカ","","分かる、分かるヨ。男としての譲れないプライドみたいなものでしょ","","",""
"ツカサ","","はい……","","",""
"アイラ","","プライド……","","",""
"ヤスタカ","","でもな、ツカサ。ひとつ、大事なことを教えてあげるヨ","","",""
"ツカサ","","大事なこと？","","",""
"ヤスタカ","","それは――","","",""
"ヤスタカ","","デートで遠出する楽しさに比べれば、そんなプライドなんてものは小さなことなのサ","","",""
"ツカサ","","……！","","",""
"","","そう言われて、俺の胸の内にあったモヤモヤが一瞬にして晴れ渡った。","","",""
"ツカサ","","確かに、その通りですね……！","","",""
"ツカサ","","俺、なにを小さなことにこだわっていたんだろう","","",""
"ツカサ","","そんなプライドよりも、アイラと一緒に遠くまで出かけられることの方が、ずっと大事なのに","","",""
"ツカサ","","ごめんね、アイラ","","",""
"アイラ","","え？　あ、うん","","",""
"アイラ","","よく、分からないけど……","","",""
"ヤスタカ","","目が覚めたみたいじゃないの","","",""
"ツカサ","","はい、ありがとうございました","","",""
"ツカサ","","車、さっそく使わせてもらいますね","","",""
"ヤスタカ","","楽しんでくれヨ","","",""
"ヤスタカ","","ちなみに自動運転中は、シートを倒しておくことをオススメするゼ。それなら人目を気にせずイチャイチャし放題だからサ","","",""
"ツカサ","","なっ、ななな……っ","","",""
"","","アイラも聞いているのに、返答に困るようなことを言わないでほしい。","","",""
"ヤスタカ","","ははは。じゃあな、チャオ～","","",""
"","","通信を切った後も、ちょっと恥ずかしくてアイラの顔をまともに見られなかった。","","",""
"ツカサ","","ね、ねえ、アイラ","","",""
