"アイラ","","ツカサ、前に約束してた料理のことだけど……","","",""
"ツカサ","","ああ、うん。一緒に作ろうって約束してたよね？","","",""
"","","ヤスタカさんに言われたサプライズの件で、俺はアイラと一緒に料理を作る約束をしていた。","","",""
"アイラ","","なにを作るか、そろそろ決まった？","","",""
"","","そう、その話をしたときは、俺が好きなものを作るから考えておいてほしいっていう話で終わっていたんだ。","","",""
"ツカサ","","実は、ひとつ思いついたものがあるんだ","","",""
"ツカサ","","オムライス","","",""
"アイラ","","…………","","",""
"","","アイラはきょとんとして、俺の顔を見つめる。","","",""
"アイラ","","オムライス？","","",""
"ツカサ","","そう。どうかな？","","",""
"アイラ","","ふふっ、子供みたい","","",""
"ツカサ","","え、そう？","","",""
"アイラ","","うん。なんだか、かわいい","","",""
"ツカサ","","あはは。そんなこと言われたのは、はじめてだなあ","","",""
"アイラ","","それじゃ、今日はオムライスを作ろう","","",""
"","","というわけで、買い出しのためにショッピングモールの食品売り場へとやって来た。","","",""
"","","オムライスに欠かせないのは……なんといっても卵だよね。","","",""
"","","俺たちは真っ先に、卵売り場へ直行した。","","",""
"","","色々な種類の卵がパックで並べられている。\n色も値段もまちまちだ。","","",""
"ツカサ","","結構種類があるなあ。なにが違うんだろう","","",""
"アイラ","","ツカサ、私、これがいい","","",""
"","","アイラが選んだのは、茶色っぽい殻をした卵だ。\n普通の白い卵よりも、プレミア感がありそう。","","",""
"ツカサ","","ん？　ちょ、ちょっと待ってアイラ。これ、白い殻の卵より高いよ！","","",""
"アイラ","","そう？","","",""
"ツカサ","","ほら、値札を見て。３倍もする！","","",""
"アイラ","","でも高級なら、それだけおいしいオムライスが作れそうだよ","","",""
"","","む、まずいな……。","","",""
"","","お金に糸目を付けないなら、食費は際限なく高騰する。\n今後もこうやってふたりで作っていくのを習慣にするなら、安くおいしくっていう、主婦目線でやっていかないと。","","",""
"","","なにしろ、新人の給料じゃ、毎日のやりくりが厳しくて。","","",""
"ツカサ","","アイラ、大切なのは値段じゃないよ","","",""
"","","というわけで俺はアイラを説得にかかった。","","",""
"アイラ","","値段じゃないなら、なに？","","",""
"ツカサ","","お互いを想う、愛情だ！","","",""
"アイラ","","あ、愛情……！","","",""
"","","アイラがなんだか感動したように俺を見つめ。\nがしっと手を握ってきた。","","",""
"アイラ","","すごく、素敵だと思う","","",""
"ツカサ","","ありがとう……","","",""
"","","というわけで、卵はごく普通の白い卵を買うことにした。","","",""
"","","次は鶏肉だ。","","",""
"","","お肉売り場へと向かう。","","",""
"ツカサ","","チキンライスに入っている鶏肉って、部位はどこのものを使うんだろう","","",""
"","","作ったことがない俺からすれば、まったく想像ができない。\n別に正解なんてないなら、それでいいんだけど。","","",""
"","","とりあえず俺は端末を使って、最適な鶏肉の種類を調べてみた。","","",""
"ツカサ","","モモ肉でいいみたい","","",""
"","","その中でも、高級なものは避けて、一番無難なものをチョイスした。","","",""
"アイラ","","愛情……愛情……","","",""
"","","アイラはなぜか、鶏肉に向けてブツブツと囁いている。\n愛情を注入しているのかもしれない。","","",""
"","","続いて野菜だ。\nすぐ近くの野菜コーナーへ。","","",""
"アイラ","","ツカサ、見て……！　玉ねぎがタワーになってる！","","",""
"","","アイラが指差した先には、確かに大量の玉ねぎが積み上げられていた。タワーという表現は決して大げさじゃない。","","",""
"ツカサ","","こ、これ、どうやって取るんだろう……。途中から抜いても崩れたりしないかな？","","",""
"","","崩壊の危険を考えると、なかなか手出しができない。","","",""
"アイラ","","わ、私に任せて","","",""
"","","アイラは覚悟を決めた様子で、玉ねぎタワーへと歩み寄った。\n慎重な手つきでタワーの下の方から、そーっと玉ねぎをひとつ、抜き取る。","","",""
"アイラ","","…………","","",""
"ツカサ","","…………","","",""
"","","ドキドキしながら少し様子をうかがってみたけど、タワーが倒れる気配はなかった。","","",""
"","","俺とアイラは顔を見合わせ、ホッと安堵の息をついた。","","",""
"ツカサ","","だ、大丈夫そうだね","","",""
"アイラ","","うん、よかった……","","",""
"","","と、そのとき、アイラが玉ねぎを抜き取ったあたりから、他の玉ねぎがふたつほど、転がり落ちてきた。","","",""
"アイラ","","わ、わわっ！","","",""
"","","アイラが受け止めようとしたものの、玉ねぎは無情にも床に落ちてしまった。","","",""
"ツカサ","","……そ、それも買おう。落としちゃったし","","",""
"アイラ","","ごめん……","","",""
"ツカサ","","はは、アイラのせいじゃないよ","","",""
"","","玉ねぎという難関の後、俺たちは残りの食材も買い物カゴに入れていった。","","",""
"","","最後に調味料を買って、必要なものはすべて揃った。","","",""
"","","寮への帰り道。俺とアイラは、食材を入れたレジ袋を持って、のんびりと肩を並べて歩いた。","","",""
"アイラ","","お腹すいた？","","",""
"ツカサ","","そうだね。でも、その方が食事はおいしく感じるんだ","","",""
"アイラ","","そうなんだ。不思議","","",""
