"","","サキコさんから譲り受けた浴衣。","","",""
"","","それを使うために、俺たちは計画を立てていた。","","",""
"","","でも……。","","",""
"ツカサ","","あのカーニバルはもう終わってるからなぁ","","",""
"","","エルさんとアンディ、そしてアイラと４人で行ったカーニバル。それ以外の夏のイベントを探す必要があった。","","",""
"アイラ","","ツカサ、これ見て","","",""
"","","イベント探しに観光冊子をめくっていたアイラが、俺を手招いた。","","",""
"","","見ると、冊子の夏祭りページを開いている。","","",""
"アイラ","","この中にありそう","","",""
"ツカサ","","見るの手伝うよ","","",""
"","","アイラと一緒に夏祭りのページをじっくりとチェックする。","","",""
"ツカサ","","……あれ？　これって","","",""
"","","ひとつ、気になるイベントを見つけた。","","",""
"ツカサ","","アイラ、見て。このお祭り、ちょうど今日やるみたいだよ","","",""
"アイラ","","えっ？","","",""
"","","アイラはぐっとページに顔を寄せた。","","",""
"アイラ","","わっ、本当だ。『ハッピーサマーフェスティバル』だって","","",""
"アイラ","","行こう、ツカサ！　行かなくちゃ","","",""
"ツカサ","","よし、そうと決まれば今すぐ準備だ","","",""
"","","この夏２回目の夏祭りへ行くことになった。","","",""
"ツカサ","","アイラ、着いたよ","","",""
"","","電車で行けるところまで移動した後、歩いて会場に到着した。","","",""
"","","夕暮れの中、様々な屋台が立ち並ぶ通りを、俺たちと同じように浴衣を着た人たちが歩いている。","","",""
"アイラ","","浴衣の人、いっぱいいる","","",""
"ツカサ","","そりゃ、夏祭りだからね","","",""
"","","本当はアイラだけ浴衣を着る予定だったんだけど、アイラは自分だけ浴衣を着るのは恥ずかしいと言って、急遽、俺も新しいものを買って着ることになったんだ。","","",""
"","","恋人と浴衣を着て夏祭りに参加するなんて、充実し過ぎてる気がする。","","",""
"アイラ","","……私の浴衣、似合ってるかな","","",""
"","","アイラは不安げに、自分の姿を見下ろした。","","",""
"よく似合ってると言う","俺も似合ってるかなと聞く","","","dummy","dummy"
"ツカサ","","浴衣、よく似合ってるよ","","",""
"アイラ","","そ、そう？","","",""
"","","アイラは照れくさそうに笑う。","","",""
"アイラ","","ツカサに言われると、嬉しい","","",""
"アイラ","","ありがとう","","",""
"","","不安が消し飛んだのか、アイラの表情にもう曇りはなかった。","","",""
"ツカサ","","俺も、浴衣似合ってるかな？","","",""
"アイラ","","ツカサの？","","",""
"","","アイラは顔をあげて、俺のことをじっと見つめた。","","",""
"アイラ","","……似合ってる、と思う","","",""
"ツカサ","","もしかして、無理して言ってる？","","",""
"","","歯切れの悪さが気になった。","","",""
"","","だけど、アイラは首を振って。","","",""
"アイラ","","男の人の浴衣姿って、あんまり見たことなくて……","","",""
"アイラ","","でも、私は似合ってると思う","","",""
"","","そう照れながら言ってくれた。","","",""
"アイラ","","……ここでも、花火あがるのかな？","","",""
"ツカサ","","と思うんだけど","","",""
"","","どこかに書かれていないかと、ぐるりと辺りを見回した。","","",""
"","","と、看板が目に入る。","","",""
"ツカサ","","打ち上げは１９時からみたいだ","","",""
"","","案内板にはそう書かれていた。","","",""
"アイラ","","花火の時間まで、屋台見たい","","",""
"アイラ","","前はアンディのこととかあって、あんまり楽しむ余裕なかったから","","",""
"ツカサ","","そうだね、あのときは……","","",""
"","","エルさんの手助けで行ってたし、その後もアイラに告白して、玉砕して……。","","",""
"","","今思い出しても、胸の辺りがひりひりした。","","",""
"ツカサ","","今日はいろいろ見て回ろう。前来たときはアイラ、屋台で買い物しなかったもんね","","",""
"アイラ","","うん","","",""
"","","言ってみれば、今日はリベンジなんだ。あの日の、あのときの。","","",""
"ツカサ","","じゃあ","","",""
"","","俺はアイラに手を差し出した。","","",""
"ツカサ","","はぐれないように気を付けて","","",""
"アイラ","","今日は、絶対はぐれない","","",""
"","","アイラは俺の手を握ってくれた。","","",""
"","","前とは違う……。今の俺たちは、もう恋人同士なんだ。","","",""
