"","","今日はサラさんの回収日。","","",""
"","","俺とアイラがふたりで担当する仕事は、これで……最後だ。","","",""
"","","ターミナルサービスに出社して、サラさん回収に必要な資料を整えた。","","",""
"","","あとは現地に行って、回収作業をするだけだ。","","",""
"","","アイラは社用車の準備に出ているから、俺が行動予定表の俺とアイラの欄にスケジュールを書くことにした。","","",""
"","","『サラさん回収』と。","","",""
"","","そこへアイラが戻ってきた。","","",""
"アイラ","","準備できた","","",""
"ツカサ","","よし","","",""
"","","出発の時間だ。","","",""
"","","だけど。","","",""
"ツカサ","","…………","","",""
"","","これがアイラとの最後の仕事。そう思うと、足が重かった。","","",""
"アイラ","","ツカサ、大丈夫？","","",""
"","","俺の様子に気付いたのか、アイラは不安げに声をかけてくる。","","",""
"正直な気持ちを言う","大丈夫だと答える","","","dummy","dummy"
"ツカサ","","正直に言うと、少し気が重いんだ。……これが最後のアイラとの仕事だから","","",""
"アイラ","","……でも、行かないと","","",""
"ツカサ","","分かってる","","",""
"","","分かってるけど、気持ちをコントロールするのは難しかった。","","",""
"","","俺は深呼吸をして、心を落ち着ける努力をする。","","",""
"","","それを何度か繰り返しているうちに、少しだけ楽になってきた。","","",""
"ツカサ","","……お待たせ、アイラ","","",""
"","","まだ気持ちは完全とはいえない。でも今そう言っておかないと、このまま行けなくなってしまう気がした。","","",""
"ツカサ","","もちろん、大丈夫だよ。ただ気を引き締めなくちゃって思ってさ","","",""
"","","気合いを入れようと、自分の頬を手で叩いた。","","",""
"ツカサ","","今日も頑張らないと！","","",""
"アイラ","","そうだね","","",""
"","","アイラは安心したのか、少し表情を緩ませた。","","",""
"アイラ","","私も頑張るので","","",""
"","","俺とアイラはオフィスを出た。","","",""
"ツカサ","","サラさんとアントニオさん、あれからどうしてるかな","","",""
"","","アイラが遊び相手になるという約束を果たすために、訪問したときのことを思い出す。","","",""
"","","庭園を使ってのお茶会。","","",""
"","","そのときのふたりの表情は穏やかで、本物の親子みたいだった。","","",""
"アイラ","","あれから……","","",""
"","","アイラは考えるそぶりを見せた。","","",""
"アイラ","","もっと仲良くなってると思う","","",""
"アイラ","","ツカサは、どう？","","",""
"","","ふたりがあれからどうしているのか、想像してみた。","","",""
"家族になっていると思う","変わらず仲良くしていると思う","","","dummy","dummy"
"ツカサ","","俺は、家族になってるんじゃないかって思う","","",""
"アイラ","","家族？","","",""
"ツカサ","","ふたりはずっとボスとボディーガードっていう関係だったけど、お茶会のときの顔は違ってた","","",""
"ツカサ","","主従関係じゃなくて、対等な感じがしたんだ","","",""
"アイラ","","だから、家族？","","",""
"ツカサ","","サラさんはアントニオさんのこと『おじいさま』って呼んでるけど、まさに祖父と孫娘の関係になってるんじゃないかな","","",""
"","","アイラは俺の言葉にうなずいた。","","",""
"アイラ","","お茶会のときのふたりの距離感、すごく自然だった","","",""
"アイラ","","家族か……","","",""
"アイラ","","本当にふたりがそうなってたら、嬉しい","","",""
"","","アイラはその様子を想像したのか、優しい表情を浮かべていた。","","",""
"ツカサ","","俺は、変わらず仲良くしてると思う","","",""
"ツカサ","","ふたりはボスとボディーガードっていう関係だけど、それ以上の絆みたいなものがあったように感じたんだ","","",""
"ツカサ","","だから、ちょっとのことじゃ、あの関係は変わらない……。ずっと、ちょうどいい距離感のままだと思う","","",""
"アイラ","","そうかもしれないね","","",""
"","","アイラは納得した様子でうなずいてくれた。","","",""
"アイラ","","……ツカサ、そろそろ出発しよう。回収が遅くなっちゃう","","",""
"ツカサ","","そうだね、行こう","","",""
"","","アイラは社用車の運転席に、俺は助手席にそれぞれ乗り込んだ。","","",""
"","","アントニオさんの屋敷の前には、たくさんの人が集まっていた。","","",""
"","","みんな不安げな表情や寂しげな顔をして、葬儀のような雰囲気だった。","","",""
