"ツカサ","","あれ、アイラ。今日はメンテナンスだっていうのに、ずいぶんリラックスしてるね","","",""
"","","以前、アイラのメンテナンスに立ち合ったことがある。\nそこでアイラが、エルさんに翻弄されるのを目の当たりにしたんだ。","","",""
"","","おかげで、アイラがメンテナンスを苦手にしていることを知った。","","",""
"アイラ","","今日は、精密検査をするので。エルは来ないよ","","",""
"ツカサ","","精密検査？","","",""
"","","予定表には、メンテナンスとしか書いてなかったけど。","","",""
"ツカサ","","精密検査っていうからには、この前エルさんにやってもらったメンテより、さらに詳しく調べるってこと？","","",""
"アイラ","","そう。意識を一度シャットダウンして、普段は調べない身体の負荷とかを調べる","","",""
"ツカサ","","意識を、シャットダウン……","","",""
"アイラ","","人間で言うと、麻酔のようなもの。危険性はないから、心配しなくて大丈夫","","",""
"ツカサ","","そっか、俺、まだまだ知らないことだらけだなあ","","",""
"アイラ","","数ヶ月に一度しか、やらないので","","",""
"アイラ","","ギフティアは、人間に比べて痛みに強いの","","",""
"アイラ","","でもその分、人間よりも無茶をしちゃうことがある","","",""
"アイラ","","ボディが耐えられないようなダメージを受けても、本人的には自覚がなくて、結構平気だったりするの","","",""
"アイラ","","だから、ＳＡＩ社で働くギフティアは、数ヶ月に一度、精密検査をしてるの","","",""
"","","確かにアイラも、仕事中にけっこう無茶なことをしてた気がする。","","",""
"","","マンションの１１階から下のゴミ捨て場に飛び降りたこともあったし。あのときは飛び降りたっていうか……落ちたんだけど。","","",""
"ツカサ","","精密っていうことは、けっこう時間がかかるのかな？","","",""
"アイラ","","かかると思う","","",""
"アイラ","","あ、でも、私は１ヶ月前にもやったから、いつもほどじゃないかも","","",""
"","","１ヶ月前……そっか、マーシャさんの事件のときだ。","","",""
"","","あのとき、アイラは身体にダメージを受けていて、数日、目を覚まさなかったんだ。だからなにか重大な不具合が出たかもしれないっていうことで、何日もメンテナンスをしていたはず。","","",""
"ツカサ","","１日で終わるもの？","","",""
"アイラ","","うん。それは間違いないよ","","",""
"","","話していると、オヤジさんが部屋に入ってきた。","","",""
"ミキジロウ","","待たせたな","","",""
"アイラ","","よろしくお願いします","","",""
"ミキジロウ","","ツカサ、今日は席を外せ。精密メンテ中は、エンジニア以外の同席は禁じられている","","",""
"ツカサ","","あ、そうなんですね","","",""
"ミキジロウ","","時間がかかるから、どっちにしろずっと待っているのはしんどいだろう。終わったら連絡する","","",""
"ツカサ","","分かりました。それじゃ、ええと――","","",""
"オフィスで仕事をする","控え室で待っている","","","dummy","dummy"
"ツカサ","","オフィスに行って仕事をしています","","",""
"ツカサ","","それじゃアイラ。終わる頃に来るから","","",""
"アイラ","","うん","","",""
"","","俺はアイラに笑顔で手を振って、メンテナンスルームを出た。","","",""
"","","と言っても、今の俺にはそんなに仕事なんてないんだよね……。","","",""
"","","みんなに聞いて、なにかできることを探そう。","","",""
"","","とりあえず、倉庫の整理なり、アイラの花壇の草むしりなりして、時間を潰した。","","",""
"","","とはいえ、アイラのことが気になっていまいち落ち着かなかった。","","",""
"","","カヅキさんからもそれを注意されたから、申し訳ないけど早退させてもらって。","","",""
"","","オヤジさんからの連絡が来るより前に、メンテナンスルームの控え室で待つことにした。","","",""
"ツカサ","","隣の控え室で待つことって、できますか？","","",""
"ミキジロウ","","別に構わんが。お前にできることはなにもないぞ？","","",""
"ツカサ","","はい。それでも、アイラの近くにいたいから","","",""
"アイラ","","ツカサ……","","",""
"ミキジロウ","","好きにしろ。終わったら呼んでやる","","",""
"","","相変わらずぶっきらぼうな口調だけど、許可してくれたのはありがたかった。","","",""
"ツカサ","","はい。ありがとうございます","","",""
"ツカサ","","それじゃあアイラ、待ってるね","","",""
"アイラ","","うん","","",""
"","","俺はアイラに笑顔で手を振って、メンテナンスルームを出た。","","",""
"","","それから数時間。","","",""
"","","控え室では、俺はひたすらアイラのことを考えていた。","","",""
"","","次はどこへ行こう。どこへ遊びに行こう。なにをすればアイラが喜んでくれるだろう。","","",""
"","","そんなことをいろいろ考えているうちに、数時間はあっという間に過ぎていった。","","",""
"","","オヤジさんに呼ばれてメンテナンスルームに戻ったときには、５時間近くが経っていた。","","",""
"","","アイラはベッドに横たわったまま、目を閉じている。まだ意識は戻っていないみたいだ。","","",""
"ツカサ","","なにか、不具合が見つかったりはしませんでしたか？","","",""
"ミキジロウ","","ああ。問題ない","","",""
"ミキジロウ","","アイラもすぐ目覚めるだろう。無理に起こそうとはするなよ","","",""
"ツカサ","","はい","","",""
"ミキジロウ","","しばらく席を外すから、アイラのそばにいてやれ","","",""
"ツカサ","","分かりました","","",""
"","","オヤジさんが出て行った後、アイラが目覚めるまで横に座って、その寝顔を眺めていた。","","",""
"ツカサ","","アイラ、お疲れ様","","",""
"ツカサ","","…………","","",""
"","","このまま目覚めないんじゃないかっていう不安にふと苛まれて、そんなことはないって思いつつも、アイラの手をそっと握ってみた。","","",""
"","","柔らかくて、あたたかい。","","",""
"アイラ","","ん……","","",""
"ツカサ","","あ……","","",""
"","","アイラが、ゆっくりと目を開いた。","","",""
"アイラ","","ツカサ……？","","",""
"ツカサ","","うん。おはよう","","",""
"アイラ","","おはよう……","","",""
"アイラ","","どれぐらい、そこにいたの？","","",""
"ツカサ","","ほんの５分くらいだよ","","",""
"ツカサ","","本当はもっと、アイラのこと見ていたかったんだけど","","",""
"アイラ","","私が寝てる間に、いたずらしたりしてない？","","",""
"ツカサ","","してないよ","","",""
"アイラ","","ふふ。それならいいけど","","",""
"アイラ","","けっこう、待たせちゃったよね。今、何時？","","",""
"ツカサ","","そろそろ日が暮れる時間じゃないかな","","",""
"アイラ","","ごめんね。たくさん待たせちゃって","","",""
"ツカサ","","気にしないで","","",""
"","","アイラはゆっくりと身を起こした。","","",""
"","","その拍子に、アイラの胸にかけられていた毛布がずり落ちていって。","","",""
"","","アイラは、身体になにも身に付けていなかった。","","",""
"","","あんまり起伏のない身体だけど、その肌は透き通るように白く、とてもキレイで……って、そんなこと考えてる場合じゃない！","","",""
"ツカサ","","あ、ああああアイラ！　胸！　胸！","","",""
"アイラ","","え？　……あ","","",""
"アイラ","","わわわわわわ……！","","",""
"ツカサ","","服！　服はどこ！？","","",""
"アイラ","","え、ええと？　ここどこ？　なので？　なのでー！？","","",""
"","","まずい、俺もアイラも完全にパニックだ！","","",""
"ツカサ","","と、とにかく、隠して！　毛布！　毛布を使って！","","",""
"","","アイラの足元に落ちている毛布を、慌てて拾い上げて、アイラへと押し付けた。","","",""
"ツカサ","","ふう、びっくりした……","","",""
"アイラ","","うん……私も","","",""
"","","オヤジさん、一言だけでも言っておいてくれればよかったのに。","","",""
"ツカサ","","…………","","",""
"","","そのとき、ふとどこからか視線を感じた。","","",""
"","","不審に思いつつ、周囲を見回してみると。","","",""
"ツカサ","","あ……","","",""
"","","ドアの隙間からのぞき込んでいるエルさんと目があった。","","",""
"エル","","あ、ども～","","",""
"ツカサ","","エルさん！？　いつからのぞいてたんです！？","","",""
"エル","","ツカサっちがアイラっちの手をニギニギしてたところぐらいからです","","",""
"","","けっこう前からだ！","","",""
"ツカサ","","入ってきてくれてよかったのに","","",""
"エル","","いえいえ、私なんかお邪魔になりますから","","",""
"エル","","ふふふ、それにしても、実にラブコメしてましたねえ","","",""
"エル","","押し倒しちゃっても全然問題ないのに、そうしないところがツカサっちらしいです","","",""
"エル","","そして素肌を見られて照れまくっているアイラっちのかわいさといったら、もう！　もう～～！","","",""
"アイラ","","エル……","","",""
"ミキジロウ","","エル、なにを下らないことをしている","","",""
"","","と、ドアの外でオヤジさんの声が響いた。","","",""
"エル","","し、師匠！？　ええと、これには重大なワケが……","","",""
"ミキジロウ","","茶化してないで、アイラの服を取ってきてやれ","","",""
"エル","","は、はいー！","","",""
"","","ドアの外からそんな声が聞こえ、エルさんの姿はなくなった。","","",""
"アイラ","","ふう……またびっくりしちゃった","","",""
"ツカサ","","エルさん、油断も隙もないよね","","",""
"","","今日は精密検査だからいないとばかり思ってたのに。","","",""
"ツカサ","","……ごめんね、アイラの身体、見ちゃって","","",""
"アイラ","","ううん","","",""
"","","アイラは自分の身体に巻き付いている毛布の胸元を、少しだけずり上げた。","","",""
"アイラ","","恥ずかしかったけど……ツカサなら、平気","","",""
"ツカサ","","え……","","",""
"アイラ","","べ、別に、見せびらかすつもりはないけどっ","","",""
"ツカサ","","あはは、うん、そうだね","","",""
"","","でも、アイラにそう言ってもらえて、俺は嬉しくなった。","","",""
"アイラ","","あ、それとね、ツカサ","","",""
"ツカサ","","うん？","","",""
"アイラ","","目が覚めて、そこに好きな人がいるのって……すごく、幸せ","","",""
"ツカサ","","……アイラ","","",""
"ツカサ","","えっと、だ、抱きしめていい？","","",""
"アイラ","","い、今はダメ。毛布しか、身体に巻いてないので","","",""
"アイラ","","後で、服を着た後なら……","","",""
"ツカサ","","う、うん","","",""
"ツカサ","","俺、今、すごく幸せだよ","","",""
"アイラ","","うん……","","",""
"","","なんだかものすごく照れくさいけど。\nこの気恥ずかしさすらも、今は心地良かった。","","",""
