"","","ターミナルサービスで働き始めてから、数ヶ月が経った。","","",""
"","","これまでアイラといろいろな回収を担当してきたけど、今も心に強く残っていることがある。","","",""
"","","ギフティアのマーシャ。","","",""
"","","その所有者だった、若苗ソウタくん。","","",""
"","","マーシャを回収した後、もともと両親を亡くしていたソウタくんは天涯孤独になってしまった。","","",""
"","","彼はまだ８歳。当然、自立できるはずもなくて、今は児童養護施設で生活を送っている。","","",""
"","","俺は、あれから……。","","",""
"","","マーシャのことを謝りに行ってから、ソウタくんとはずっと会っていない。","","",""
"アイラ","","悩み事？","","",""
"","","正面の席で、アイラが仕事の手を止めてこちらを見ていた。","","",""
"ツカサ","","あ、うん。悩みっていうか……","","",""
"ツカサ","","ソウタくんのことを思い出してたんだ","","",""
"アイラ","","…………","","",""
"","","マーシャ回収は、アイラにとっても苦い記憶のはずだ。","","",""
"","","闇回収屋の存在があったからとはいえ、マーシャをタイムリミットまでに回収できなかったことで、あんな結果になっちゃったわけで。","","",""
"","","そのとき、アイラは心にも身体にも、大きなダメージを負ったはず。","","",""
"アイラ","","マーシャのこと、今も責任感じてる？","","",""
"ツカサ","","……そうだね","","",""
"ツカサ","","過ぎたことはどうにもならないけど、忘れることはできない","","",""
"ツカサ","","せめて、ソウタくんが元気でいてくれたらって思うけど……","","",""
"","","養護施設では、どんな生活を送っているんだろう。","","",""
"アイラ","","……会いに行く？","","",""
"ツカサ","","えっ？","","",""
"アイラ","","今日は外回りもないし、カヅキは許してくれると思う","","",""
"アイラ","","もちろん、ツカサがよければだけど","","",""
"","","ソウタくんに会いに行く……か。","","",""
"","","それはアイラがくれた、思わぬ提案だった。","","",""
"ツカサ","","……会いたい。会いたいよ、今のソウタくんに","","",""
"","","会いに行って、もし元気をなくしていたら、励ましたい。","","",""
"","","罵られたって構わない。マーシャの代わりに彼の力になりたい。そう思う。","","",""
"アイラ","","ツカサなら、そう言うと思ってた","","",""
"ツカサ","","……会うべきじゃないと思う。俺が行っても迷惑だよ","","",""
"","","俺はマーシャを守ることができなかった。","","",""
"","","そんな俺に会いたいなんて、ソウタくんは思わないはずだ。","","",""
"アイラ","","マーシャの気持ちは？","","",""
"ツカサ","","マーシャの……？","","",""
"アイラ","","マーシャならツカサに、ソウタに会ってほしいって思うはず。自分の代わりに成長を見守ってほしいって","","",""
"ツカサ","","…………","","",""
"","","アイラの言う通りかもしれない。","","",""
"ツカサ","","……そうだね","","",""
"ツカサ","","うん、会いに行こう。マーシャのためにも","","",""
"","","アイラの言葉で気付かされた俺は、そう心を決めた。","","",""
"","","そういうことなら行動あるのみだ。\n俺は席を立って、カヅキさんに許可を取りにいった。","","",""
"カヅキ","","ん～、まあ、止める理由はないけどな。急ぎの仕事もねえし","","",""
"カヅキ","","だが、タイミング的にどうなんだ？","","",""
"ツカサ","","と言いますと？","","",""
"カヅキ","","アイラのことだよ","","",""
"カヅキ","","ギフティアとあんな形で別れることになった子に、会いに行くんだろ？","","",""
"カヅキ","","それでアイラの心が不安定になったりしねえか？","","",""
"","","カヅキさんって、アイラのことになるとやたらと心配性だよね……。","","",""
"ツカサ","","大丈夫だと思います。アイラから言い出してくれたことですし","","",""
"カヅキ","","そうなのか？","","",""
"カヅキ","","…………","","",""
"カヅキ","","……分かった。養護施設には私から連絡しておいてやるよ","","",""
"ツカサ","","あ、ありがとうございます！","","",""
"カヅキ","","ひとつ、アドバイスだ","","",""
"カヅキ","","若苗ソウタがどんな精神状態だろうと、そっと寄り添ってやれ。出しゃばろうとはするな。いいな？","","",""
"","","それって、３年前のミチルのケースでの経験からのアドバイスだろうか。","","",""
"ツカサ","","はい！","","",""
"","","俺はありがたくそのアドバイスを受け取っておくことにした。","","",""
"","","社用車を借りて、ソウタくんがいるという児童養護施設に向かう。","","",""
"","","彼が引き取られたのは学校と養護施設が一体化した、児童養護施設の中でも規模が大きい場所らしい。","","",""
"","","歴史は古く、地域との交流も盛んで、体育祭や文化祭では地元の人たちが積極的に参加してくれるのだとか。","","",""
"","","……話を聞くぶんには、いい環境みたいだ。","","",""
"","","ソウタくんはそこで楽しい生活を送れているのだろうか。","","",""
"","","ナビの案内で１時間ほど車を走らせて、俺たちは目的地に到着した。","","",""
"","","施設は立派な建物だった。","","",""
"","","学校が併設されているだけあって、敷地はかなりの広さだ。","","",""
"","","車で移動している間にカヅキさんが面会の許可を取ってくれたおかげで、見かけた職員の人に事情を話すと、すぐにソウタくんと会えることになった。","","",""
"アイラ","","元気だといいね","","",""
"ツカサ","","そうだね","","",""
"","","もうすぐ、ソウタくんに会える。","","",""
"","","そう思うと緊張で額に汗をかいた。","","",""
"","","施設での生活はうまくいっているだろうか、マーシャのことを今でも好きでいてくれているだろうか、約束を守れなかった俺のことを――。","","",""
"アイラ","","ツカサ、見て","","",""
"","","アイラの声で、我に返る。","","",""
"","","アイラが指差す方向に目を向けると。","","",""
"ツカサ","","……ソウタくん","","",""
"","","若苗ソウタくんがいた。","","",""
"","","彼は職員の人に連れられて、俺たちのもとへやってきた。","","",""
"ソウタ","","こんにちは……","","",""
"","","挨拶をする彼は少しぎこちなくて、俺たちが来たことに戸惑っているみたいだった。","","",""
"ツカサ","","久しぶりだね、ソウタくん","","",""
"ソウタ","","うん……","","",""
"ソウタ","","……今日はどうしたの？　マーシャの話？","","",""
"ツカサ","","いや、ソウタくんに会いに来たんだ。どうしてるかと思ってさ","","",""
"ソウタ","","僕に、会いに？","","",""
"ツカサ","","元気にしてるかなって、ずっと気になってて","","",""
"ソウタ","","そうだったんだ","","",""
"","","俺たちの目的が分かったことで安心したのか、ソウタくんの肩から少し力が抜けた。","","",""
"ソウタ","","ミチルさんはたまにメールをくれるんだよ。元気にしてるかって","","",""
"ツカサ","","ミチルが？","","",""
"","","そう言えば、俺がひとりでソウタくんに謝りに行ったとき。後から現れたカヅキさんに、ミチルも同行してたっけ。ソウタくんのフォロー役だって言ってたけど。","","",""
