"ヤスタカ","","チャオ～、ツカサ","","",""
"","","この日、オフィスに行ってみたらヤスタカさんが珍しく午前中から出社していた。","","",""
"ヤスタカ","","どうだ？　明るく楽しいラヴァーズ生活を送ってるかい？","","",""
"ツカサ","","ラ、ラヴァーズ生活って……なんです？","","",""
"ヤスタカ","","そんなツカサにひとつ、大事なことを教えておこう","","",""
"","","ヤスタカさんはその問いをスルーして俺の肩を抱き、顔を寄せてきた。","","",""
"ヤスタカ","","恋人とうまくやっていくコツは、常にサプライズ演出を心がけることだ","","",""
"ツカサ","","サプライズ、ですか？","","",""
"ヤスタカ","","そう。いつだって女性は、ロマンチックなサプライズ演出を求めてるのサ。お姫さま気分を味わいたいんだヨ","","",""
"","","この手のことに詳しいヤスタカさんのことだ。きっとこれまでの経験則に裏打ちされたアドバイスなんだろう。","","",""
"","","これは本当に重要なのかもしれない……！","","",""
"","","俺はメモを取り出し、ヤスタカさんの言ったことを記していく。","","",""
"ツカサ","","でも、それって個人差があるんじゃ……","","",""
"ヤスタカ","","女性は、って言っただろ？　口ではどう言おうと、すべての女性はサプライズを求めてる","","",""
"ヤスタカ","","たとえば……そう。そこにいるシェリーだって例外じゃない！","","",""
"ツカサ","","そ、そうなんですか！？","","",""
"シェリー","","…………","","",""
"","","シェリーは冷ややかな視線で俺たち……というよりヤスタカさんを見た。","","",""
"シェリー","","ヤスタカの悪い意味でのサプライズに振り回されている身としては、全面的に否定します","","",""
"ヤスタカ","","ハハハ、悪い意味って、俺が迷惑かけてるみたいじゃないの","","",""
"シェリー","","その自覚がなかったのですか？","","",""
"ヤスタカ","","いいかツカサ。これが、素直になれない女の子ってやつだ","","",""
"シェリー","","ツカサ、真面目に聞いてはいけません","","",""
"ツカサ","","あ、あはは……","","",""
"","","ヤスタカさんとシェリーのやりとりを聞きつつ、ふとアイラに視線を向ける。","","",""
"","","するとアイラはバインダーで顔を隠しつつも、興味深そうに俺たちの話に耳を澄ませていた。","","",""
"","","もしかして、アイラもサプライズに興味が……！？","","",""
