"","","それから数日後。","","",""
"","","その日の終業後、アイラだけが課長とカヅキさんからオフィスに残るように言われた。","","",""
"","","俺は先に帰るようにと追い払われて、緊張しながら寮で待ってたんだけど。","","",""
"","","ドアの開く音がして、ハッとして立ち上がる。","","",""
"","","出迎えると、アイラだった。","","",""
"ツカサ","","おかえり","","",""
"アイラ","","うん。ただいま","","",""
"ツカサ","","なんの話だったの？","","",""
"アイラ","","…………","","",""
"アイラ","","私の回収担当の話","","",""
"","","そう。そのことだろうって思ってた。","","",""
"ツカサ","","誰になるって？","","",""
"アイラ","","カヅキとコンスタンスが担当してくれるって","","",""
"ツカサ","","そっか……","","",""
"","","ある意味、予想通りだった。\nというより、他に適任はいないだろう。","","",""
"","","こういうとき、どんな言葉をかけていいか分からない。","","",""
"","","――よかったね。","","",""
"","","――頑張ってね。","","",""
"","","――寂しくなるよ。","","",""
"","","どれも違うと思う。","","",""
"ツカサ","","ねえ、アイラ。帰ってきたばかりで悪いんだけど、お茶、いれてくれない？","","",""
"","","結局、出てきたのはそんな言葉。\nでも、アイラはホッとしたようにうなずいた。","","",""
"アイラ","","うん、任せて","","",""
"","","回収日も、回収担当も決まった。","","",""
"","","けれどまだ、俺たちの日常は続くんだ。","","",""
"","","この日は、アイラがユニットテスティングルームでいつものテストをするのを見学させてもらっていた。","","",""
"","","アイラはあの深いプールを潜っていき、ロープを結ぶという作業のタイムを計っている。","","",""
"","","エルさんが、そのタイムを計測しつつ、リアルタイムで算出される各種データもチェックしていた。","","",""
"ツカサ","","はあ……","","",""
"エル","","おや？　ツカサっちがため息とは珍しいですねえ","","",""
"ツカサ","","あ……、俺、ため息ついてました？","","",""
"エル","","そりゃもう","","",""
"","","アイラに聞かれなくてよかった……。","","",""
"エル","","どうしたんです？　浮かない顔ですけど","","",""
"","","アイラの前じゃできるだけ笑っているけど、アイラの目が離れるとつい、気が緩んで、駄目な自分が出てきちゃうのかも。","","",""
"ツカサ","","自分が、不甲斐なくて……","","",""
"ツカサ","","俺、アイラの回収担当になるのを、自分で断ったんです","","",""
"エル","","師匠に聞いた話ですけど。自分のパートナーの回収担当に名乗り出るスポッターって、だいたい２割ぐらいらしいですよ","","",""
"ツカサ","","そうなんですか？","","",""
"エル","","だから、ツカサっちは意気地無しなんかじゃないってことですよ。ね？","","",""
"ツカサ","","…………","","",""
"ツカサ","","俺、この先、ターミナルサービスを続けられるのかなって、考えちゃったんです","","",""
"エル","","うわ、それ、よくないパターンですよ","","",""
"ツカサ","","でも、なあなあで入って、アイラがいたこともあってここまでやって来たけど……","","",""
"ツカサ","","ミチルみたいに、強い目標ややり甲斐を持って入ったわけでもないし","","",""
"ツカサ","","パートナーの最期を見届ける覚悟もないのに、他の人の想い出を切り裂くこの仕事を、してていいんでしょうか……","","",""
"エル","","ん～、重い……。重いです、ツカサっち","","",""
"ツカサ","","あ、すみません。急に愚痴吐いちゃって……。迷惑ですよね","","",""
"エル","","まあ、この前のカーニバルのときには協力してもらったわけですし、愚痴ぐらい聞きますけどね","","",""
"エル","","ましてやツカサっちはまだ新人さんなわけですから。いろいろ悩みもあるでしょ","","",""
"エル","","なんて偉そうなこと言いつつ、私もまだ２年目ですけど","","",""
"ツカサ","","……エルさんは、どうしてＳＡＩ社に入ったんです？","","",""
"エル","","おっ、女子の過去に踏み込んじゃいます？","","",""
"エル","","聞きましたよ～、ミチルっちに昔の話を聞こうとしたら、ザックっちにマジギレされたんですよね？","","",""
"ツカサ","","う……","","",""
"","","さすが、ザック担当でもあるエンジニア……。\nその辺の話は全部、筒抜けなのか。","","",""
"","","ニヤニヤしていたエルさんだけど、結局は話してくれた。","","",""
"エル","","私、アンドロイドマニアなんで","","",""
"エル","","つまり、それが理由です","","",""
"ツカサ","","す、筋金入りですね","","",""
"エル","","当然です！","","",""
"エル","","もともと、小さな頃からお人形さんで遊ぶのが好きでしてね","","",""
"ツカサ","","ぬいぐるみではなくて、ですか？","","",""
"エル","","お人形です","","",""
"エル","","そこから球体関節人形に興味を持って、さらにアンドロイドへと、順調にステップアップしていったわけです","","",""
"","","順調……なのかな。","","",""
"","","今の時代、ギフティア以外にも様々なメーカーがアンドロイドを販売している。","","",""
"","","本当に業務用のロボットみたいなものから、災害救助の場で活躍するものだったり、スポーツの世界で活躍しているものだったり、種類や機能、デザインは様々だ。","","",""
"","","ギフティアはそうしたアンドロイドの中でも、“人の心に最も近い”という部分を謳い文句にしているんだ。","","",""
"エル","","その頃は、将来本気でアンドロイドと結婚する！　って宣言しちゃうような、かわいらしい子供でした","","",""
"エル","","そしてそして！　中学の頃に、オリヴィアと出会ったことで、ギフティアにはまったわけですよ！","","",""
"","","オリヴィアとの話は、以前聞かせてもらっていた。","","",""
"エル","","あの頃は幸せでした～","","",""
"エル","","オリヴィアの豊満な胸とかお尻を、モミモミしまくる日々でしたから。ふふふ","","",""
"ツカサ","","ええ～……","","",""
"","","ハレンチな中学生だなあ……。","","",""
"エル","","そんな日々を過ごすうちに、ギフティアってすごいぞ、もっと知りたいって思うようになったんです","","",""
"ツカサ","","そうか、じゃあ、オリヴィアとの出会いが、エルさんの将来を決定付けたって言えるわけですね","","",""
"","","ただ、オリヴィアは今はもういない。寿命が来て回収された後、ＯＳを入れ替えてアンディというまったくの別人として生きている。","","",""
"","","そのアンディも今じゃ、エルさんと友達だけど。","","",""
"ツカサ","","でもＳＡＩ社のエンジニア部門って、かなり難関だって聞きますけど","","",""
"エル","","ふっふっふ、ツカサっちも、いずれ知ることになるでしょう","","",""
"ツカサ","","え？　な、なにをです？","","",""
"エル","","愛があれば、どんな障害も乗り越えられると！","","",""
"ツカサ","","お、おお～","","",""
"","","ついつい、拍手をしてしまった。","","",""
"エル","","ま、今のこの仕事は私にとって天職です","","",""
"エル","","なにしろ毎日のように、天使のようなギフティアと触れ合えるんですから。うふ、うふふ……","","",""
"エル","","おっと、よだれが……","","",""
"","","そういう邪な理由はともかくとして。","","",""
"ツカサ","","すごいなあ……。尊敬します","","",""
"","","エルさんも、適当なように見えて、実はきちんと大きな夢を持ってここにいるんだ。","","",""
"エル","","尊敬してくれるなら、ちょっと頼まれてくれやしませんか？","","",""
"ツカサ","","へ？","","",""
"","","と、エルさんはいやらしい笑顔を浮かべながら俺に近寄ってくると、端末を開いて写真を見せてくれた。","","",""
"","","それは、例によって服の写真だった。\n……服、なのかな？","","",""
"ツカサ","","なんです、これ？","","",""
"エル","","水着です","","",""
"ツカサ","","水着？　これがですか？　ずいぶん野暮ったいですね","","",""
