"","","この日は仕事が遅くなったこともあって、夕食は寮の食堂で取ることにした。","","",""
"","","アイラも一緒に付き合ってくれるというので、連れ立って食堂へ向かうと、エルさんの姿を見かけた。","","",""
"","","端末で誰かと会話してるみたいだ。","","",""
"エル","","――ええ、私は構いませんけど。観光ぐらいでしたら付き合えますし。どこに行きたいですか？","","",""
"アンディ","","特にどこっていうのは決めてないんだけどね。それこそ、エルくんと軽くお茶して帰るだけでもいいんだ","","",""
"","","相手はアンディだった。\nこのふたり、最近本当に仲がいい。","","",""
"エル","","おや、ツカサっち、アイラっち","","",""
"","","と、エルさんが俺たちに気付いて、手を振ってきた。","","",""
"ツカサ","","こんばんは。アンディも","","",""
"アンディ","","ツカサくんにアイラくんか。この間のカーニバルではどうも","","",""
"ツカサ","","またふたりでどこかへ出かけるんですか？","","",""
"エル","","ええ。今度はアンディがこっちに遊びに来たいって","","",""
"エル","","この間みたいに、ツカサっちとアイラっちもまたご一緒しますか？","","",""
"ツカサ","","いえ、ふたりの邪魔しちゃ悪いですし。ね、アイラ","","",""
"アイラ","","うん。ふたりで楽しんできて","","",""
"アンディ","","もしタイミングが合えば、君たちのオフィスに顔を出すよ","","",""
"アンディ","","それじゃ、エルくん。詳しくはまた明日の朝、連絡するね","","",""
"","","そう言い残して、アンディは通話を切った。","","",""
"アイラ","","…………","","",""
"ツカサ","","…………","","",""
"","","ついつい、俺は身構えちゃったんだけど……。","","",""
"エル","","心配しなくても、今回は泣きついたりしませんって","","",""
"エル","","私はもう、吹っ切れましたからね","","",""
"ツカサ","","そ、そうですか","","",""
"エル","","どうしても私とアンディのデートに同行したいっていうなら、止めませんけど","","",""
"ツカサ","","仕事がありますから……","","",""
"エル","","せめてアイラっちだけでも！","","",""
"アイラ","","遠慮する……","","",""
"ツカサ","","楽しんできてください","","",""
"エル","","ふふふ、なんとかして、アンディの胸かお尻をタッチする機会を狙っていきますよ！","","",""
"","","この人、そのうちセクハラで訴えられるんじゃないかな……。","","",""
"","","アイラとの仕事は、これまで通りではあるけど、その量は少しずつ減らされていた。","","",""
"","","アイラの回収日に向けて、残務がないようにっていうカヅキさんの意向だ。","","",""
"","","そのためか、忙しい日とそうでない日の差が、これまで以上にはっきり出るようになった。","","",""
"","","今日は“そうでない日”の方で、俺とアイラは外回りも残業もなかった。","","",""
"","","さて帰ろうかとオフィスを出ると。","","",""
"エル","","あ、ツカサっち。アイラっち～","","",""
"アンディ","","来た来た","","",""
"","","エルさんとアンディが、外で待っていた。","","",""
"ツカサ","","やあ、アンディ。本当に顔を出してくれたんだ","","",""
"アンディ","","実は、アイラくんがハーブティーをいれる名手だと聞いてね。ぜひごちそうになれないかと思ったんだ","","",""
"アイラ","","私？","","",""
"","","アイラは自分が名指しされたことに驚いたものの、すぐにうなずいた。","","",""
"アイラ","","任せて","","",""
"アンディ","","やった！　恩に着るよ","","",""
"エル","","アイラっちのお茶もそうですが、アンディは、私たちが暮らしてる寮にも興味があるんですよね","","",""
"ツカサ","","寮に？","","",""
"","","変なところに興味を持つなあ。\nあの寮って、そんなに珍しい要素、あったっけ？","","",""
"エル","","というわけで、ぜひツカサっちとアイラっちのお部屋にお招きしてあげてください！","","",""
"ツカサ","","エルさんの部屋じゃないんですか？","","",""
"エル","","…………","","",""
"","","あ、今、目を逸らした……。","","",""
"エル","","私の部屋は、ちょっと散らかってましてね……","","",""
"エル","","だからお願いしますぅ！　アイラっちのお部屋でお茶しましょ～！","","",""
"","","エルさんは、泣きそうな顔ですがりついてきた。","","",""
"","","やれやれ。わざわざ俺たちを待っていたのも、それが理由なのかも……。","","",""
"","","とにもかくにも、俺たちはアンディを連れて寮へと帰ることにした。","","",""
"アンディ","","へえ～","","",""
"","","俺たちの部屋に入ってきたアンディは、興味津々っていう様子であちこちを見回している。","","",""
"アンディ","","そうかそうか～。なるほど～","","",""
"ツカサ","","第３ターミナルサービスとは、なにか違う？","","",""
"アンディ","","うん、全然違うよ。そうか～、第１が羨ましいなあ","","",""
"","","なにがどう違うんだろう？\n特にこの部屋が特殊だとは思えないんだけど。","","",""
"アイラ","","お待たせ","","",""
"","","アイラがお茶の用意をして、キッチンから出てきた。\nエルさんも甲斐甲斐しく手伝っている。","","",""
"アンディ","","わあ、本格的だね！　それに、いい香り","","",""
"アイラ","","ベルガモットティー。いつもとは違うものをいれてみた","","",""
"アイラ","","エルから、お茶菓子をいただいたので。それに合うように選んだの","","",""
"","","さっそく、アンディはいれたばかりのハーブティーを味わっている。","","",""
"アンディ","","うん。おいしい","","",""
"アンディ","","こういう風に趣味を突き詰めるのも、悪くないなあ","","",""
"ツカサ","","アンディは、趣味ってないの？","","",""
"アンディ","","そうなんだよ。仕事ばかりの毎日でね","","",""
"アンディ","","はあ～","","",""
"","","アンディはお茶を飲みながら、床に両足を投げ出してやたらとくつろいでいる。","","",""
"アンディ","","第１は、知れば知るほど面白いな～","","",""
"ツカサ","","面白いって、なにが？","","",""
"アンディ","","たとえばこの部屋","","",""
"アンディ","","スポッターとマークスマンが同居してるなんて、僕らのところじゃ考えられない環境だよ","","",""
"ツカサ","","え？　そうなの？","","",""
"エル","","そうらしいですよ","","",""
"","","てっきり、全ターミナルサービスで共通のルールだと思ってた……。","","",""
"エル","","つまりツカサっちが、愛らしいアイラっちと一緒に暮らせるのも、すべて、第１ターミナルサービスに配属されたからなのです！","","",""
"エル","","感謝してください！","","",""
"","","だ、誰に……？","","",""
"アンディ","","思い返してみれば、僕が仕事でこっちに来たとき、ツカサくんとアイラくんがやたら仲良さそうで、驚いたんだけど","","",""
"アンディ","","一緒に暮らしていれば、そりゃ、仲良くなるよね","","",""
"アイラ","","第３は、違うの？","","",""
"アンディ","","うちのみんなは、もっとビジネスライクだよ。仕事以外じゃ特に付き合いもないしね","","",""
"アンディ","","休日だって、会社の誰かと遊びに行くことなんてないんだ","","",""
"","","だから、最近エルさんとよく付き合うようになったのか……。","","",""
"アンディ","","もちろん、そういう関係にもメリットはあるから、いいんだけど","","",""
"アンディ","","隣の芝生が青く見えるって言うだろう？　こういう環境で仕事をできたら、自分の考え方も変わるだろうなって思うこともあるよ","","",""
"エル","","アンディなら、いつでもウェルカムですよ。ふふふ","","",""
"アンディ","","エルくんと一緒に暮らしたら、寝込みを襲われそうだね","","",""
"アイラ","","あり得る……","","",""
"エル","","そんなことしませんよぉ","","",""
"","","どう見ても、するつもり満々だ……。","","",""
"アンディ","","それじゃ、エルくんの部屋も見せてもらおう","","",""
"エル","","ええ！？　散らかってるって言ったじゃないですか","","",""
"アンディ","","気を遣う必要なんてないさ。友達だろう？","","",""
"エル","","いやいや、本気でまずいレベルの散らかりようなんですって","","",""
"アンディ","","それなら、今日一日付き合ってくれたお礼に、僕が掃除をしてあげるよ","","",""
"アンディ","","ほら、案内して","","",""
"","","すっかりやる気になったアンディは俺たちの部屋を出て、廊下で左右をキョロキョロと見渡している。","","",""
"アンディ","","どっち～？","","",""
"エル","","ツカサっち、アンディを止めてください……！","","",""
"ツカサ","","でも、ちょうどいい機会じゃないですか。掃除をしてくれるって言ってるんですから、お言葉に甘えたらどうです？","","",""
"","","さすがに俺は男だから、女性の部屋を掃除するなんてそうそう簡単にできないけど。アンディならそういう気兼ねもなく頼めるだろうし。","","",""
"エル","","いやぁ、どうでしょうねえ～。ドン引きされるだけのような気が……","","",""
"","","そ、そこまでひどいのかな……。\nいったいどれほどの散らかり方なんだろう。想像したら恐ろしくなってきた。","","",""
"アンディ","","エルくん、早く！","","",""
"","","アンディはわざわざ戻ってきて強引にエルさんの手を引くと、部屋を出て行った。","","",""
"","","どうやらエルさんも観念したみたいだ。","","",""
"アイラ","","大丈夫かな？","","",""
"ツカサ","","不安だね……","","",""
"アイラ","","私、様子を見てこようかな……","","",""
"","","アイラが心配そうにそう言って、立ち上がろうとしたときだった。","","",""
"アンディ","","キャアアアァァ！","","",""
"ツカサ","ツカサ・アイラ","！？","","",""
"アイラ","","アンディの悲鳴！","","",""
"ツカサ","","行ってみよう！","","",""
"","","廊下に出ると、アンディがエルさんの部屋の前でへたり込んでいた。","","",""
"アイラ","","アンディ！","","",""
"ツカサ","","どうしたの！？","","",""
"アンディ","","ふたりとも、来ちゃダメだ！","","",""
"アンディ","","この部屋は……覚悟のない者が足を踏み入れていい場所じゃない……","","",""
"ツカサ","","ええ～……","","",""
"アイラ","","エル……","","",""
"","","そ、そんなに凄まじいことになってるんだ……。","","",""
"","","部屋の中を見たいような、見たくないような……。","","",""
"エル","","だから言ったじゃないですかぁ","","",""
"アンディ","","いいや、むしろ僕はさらにやる気が出たよ","","",""
"","","と、気力を振り絞るようにして、アンディは立ち上がった。","","",""
"アンディ","","友達として、エルくんの部屋をこのままにしておいていいはずがない","","",""
"アンディ","","こうなったら、徹底的にやろう","","",""
"アンディ","","でもツカサくんとアイラくんは、絶対に近づいちゃダメだよ","","",""
"","","そこまで言われたら、うなずくしかない。","","",""
"アンディ","","さあ、はじめよう！","","",""
"エル","","ちょ、ちょっと、アンディ、待ってくださいって～！","","",""
"","","アンディは覚悟の表情を浮かべ、部屋の中へと入っていった。\nエルさんも後に続く。","","",""
"ツカサ","","大丈夫かな……","","",""
"アイラ","","でも、私たちには、見ていることしかできないので……","","",""
"アイラ","","せめてアンディの無事を祈ろう","","",""
"ツカサ","","そうだね","","",""
"アンディ","","うわあっ、なんだい、この怪しい棒は！","","",""
"アンディ","","こっちは、呪いの人形かい！？","","",""
"アンディ","","写真？　これ、とうさつ――","","",""
"エル","","ああっ、や、やめてください、見なかったことにしてください……","","",""
"エル","","ああ、そんなものまで“発掘”されちゃって……私はどうしたら……えへ、えへへ……","","",""
"","","なぜかエルさんの恍惚とした笑い声まで聞こえてきて。\n俺もアイラも、部屋の中をのぞく勇気はあっという間に消失してしまった。","","",""
"ツカサ","","部屋に、戻ろうか","","",""
"アイラ","","それが、いいと思う……","","",""
"ツカサ","","アンディ、頑張って……","","",""
"","","俺とアイラは、そっと自分の部屋へと戻った。","","",""
"","","アンディによる掃除は深夜まで続き、たまにエルさんの笑い声や、帰ってきたミチルの『うるさーい！』という怒鳴り声が響いていた。","","",""
"","","俺は、耳栓をして寝た。\nすべてを忘れることにした。","","",""
