"","","夜明け前。空はうっすら白み始めている。","","",""
"","","俺とアイラは、部屋のベランダで、１枚のタオルケットにくるまって身を寄せ合っていた。","","",""
"","","あったかいハーブティーを飲みながら、夜通し、語り合っていた。","","",""
"","","と言っても、俺はほとんど聞き役。","","",""
"","","アイラの日記を読み返して、その１ページ１ページに綴られた想い出のひとつひとつを、聞かせてもらっていた。","","",""
"ツカサ","","俺の知らないアイラの想い出が、こんなにいっぱいあるんだね","","",""
"アイラ","","ん……","","",""
"","","アイラが俺の肩に頭をもたせかけてきたから、その頭をそっと抱き寄せる。","","",""
"","","もっと、知りたかった。","","",""
"","","アイラが歩んできた、８１９２０時間を。\nアイラが出会ってきた人やギフティアたちのことを。\nアイラが見て、感じてきた、たくさんのことを。","","",""
"","","もっともっと、知りたかった……。","","",""
"アイラ","","あ、見て","","",""
"","","アイラが立ち上がり、ベランダの柵から身を乗り出して、遠くを指差した。","","",""
"","","朝靄にかすんで見えるビル群。その奥から、まばゆい光が上ってくる。","","",""
"","","夜明けだ。","","",""
"","","そのまぶしさに、俺はたまらず、手でひさしを作った。","","",""
"アイラ","","最後の、一日だね……","","",""
"","","そう……。俺とアイラにとっての最後の今日が、始まったんだ。","","",""
"","","今日という一日の最初に俺とアイラが取りかかったのは、部屋の掃除だった。","","",""
"","","俺が約２ヶ月、そしてアイラが約９年４ヶ月間も暮らしてきたこの部屋で、ふたりで過ごすのは今日が最後。","","",""
"","","だから、９年４ヶ月前とまったく同じ状態とはいかないまでも、きちんとキレイにして出ていきたいって、アイラが言ったんだ。","","",""
"","","ふと、これは“アイラが生きてきた痕跡を消すことになるんじゃないか”って思ったけど。","","",""
"","","そうじゃないって、すぐに考え直した。","","",""
"","","アイラの想い出は、俺や、いろんな人の記憶の中に、詰まっている。","","",""
"","","俺が忘れない限り、アイラの生きてきた痕跡が消えることはないんだ。","","",""
"","","とにかく部屋の中のありとあらゆるものを掃除した。","","",""
"","","床や壁を水拭きして磨くことはもちろん、ベッドのシーツも洗濯する。アイラが使っていた充電装置も、いつもは手入れしない奥の方の埃までしっかり拭き取った。","","",""
"","","アイラの私物と言えるものは、あまりなかったから、整理は簡単だった。いくつか、俺が手元に残しておきたいもの以外は処分した。","","",""
"","","俺の方も、この２ヶ月で買い込んでけっこうな数になっていたマニュアル本を、全部まとめて捨てることにした。","","",""
"","","パートナーとして“臨機応変”を心がけてアイラと仕事をしてきて、いつの間にか自分がここ最近、マニュアルをほとんど読まなくなっていることに気付いたんだ。","","",""
"","","アイラのおかげで、俺自身、成長できたのかもしれない。","","",""
"","","でも、こういう本って、いざ捨てようとすると、ついつい中身を読み返しちゃうんだよね。","","",""
"","","おかげで処分するのにずいぶん手間取っちゃった。","","",""
"","","その間に、アイラの方は脚立の上に乗って窓ふきを始めていた。","","",""
"ツカサ","","そっちは大丈夫？　代わろうか？","","",""
"アイラ","","平気。任せて","","",""
"","","アイラは自信満々な様子でそう答えてくるけど、なんだか危なっかしい。","","",""
"","","アイラがそう言うときって、だいたい、散々な結果になるから……。","","",""
"","","ハラハラしつつ見守っていたら、まさに俺の予感は的中した。\n脚立の上でバランスを崩して、転げ落ちそうになる。","","",""
"ツカサ","","アイラ！","","",""
"","","慌てて駆け寄り、脚立から落ちてきたアイラを抱き留めた。","","",""
"ツカサ","","ふう。最後までヒヤヒヤだよ","","",""
"アイラ","","ふふ、ツカサ、だいぶ汚れてる","","",""
"","","アイラは、人の気も知らないで、俺の顔の汚れを指でなぞってきた。","","",""
"ツカサ","","アイラもね","","",""
"","","がっつり掃除に打ち込んだおかげで、俺もアイラも、顔や身体がかなり汚れてしまっていた。","","",""
"アイラ","","じゃあ、お風呂に入ろう！","","",""
"","","アイラが、俺の頭の上から、桶でお湯をザバーッとかけてきた。","","",""
"ツカサ","","わああ！","","",""
"","","頭を洗っている最中だったから、別にいいんだけど。","","",""
"アイラ","","……っ","","",""
"","","楽しそうな顔しちゃって。","","",""
"ツカサ","","一緒に入りたいって言ったのは、これがやりたかったから……？","","",""
"アイラ","","もう１回やってあげようか？","","",""
"","","そういうつもりなら、こっちだって！","","",""
"ツカサ","","いいや、次はこっちの番だー！","","",""
"","","俺は、シャワーをアイラにかけて対抗した。","","",""
"アイラ","","ひゃあ！　あはは！","","",""
"","","そうやって、しばらくふざけ合った。","","",""
"","","お風呂から上がったあと、最後の朝食を食べて。\nゆっくりと、身支度をして。","","",""
"","","それでも、いつもの出社時間よりも１時間ぐらい早く、準備は整った。","","",""
"アイラ","","…………","","",""
"","","すっかり片付いてキレイになった部屋を、アイラが感慨深げに見回す。","","",""
"ツカサ","","準備オッケー？","","",""
"アイラ","","うん。できた","","",""
"ツカサ","","じゃ、行こう","","",""
"","","俺はアイラと手を繋いで、部屋を出た。","","",""
"","","この部屋に、ふたりで戻ってくることは、もうない。","","",""
"","","第１ターミナルサービスのオフィスは、早朝ということもあって、まだ誰も出社してきていなかった。","","",""
"","","アイラは、自分の席でみんなへの手紙を書いている。","","",""
"","","それも、アイラがやりたいって言い出したことのひとつだ。\n一緒に働いてきた同僚のみんなに、感謝の気持ちを込めて手紙を書きたいって。","","",""
"","","こんな朝早くにオフィスに来たのも、それが理由だった。","","",""
"","","俺はアイラが手紙を書いている間に、アイラから教わった技術を駆使してハーブティーを淹れてあげた。","","",""
"ツカサ","","はい","","",""
"アイラ","","ありがとう。ツカサのお茶、いい香り","","",""
"ツカサ","","そりゃ、アイラ先生直伝だからね","","",""
"アイラ","","ふふっ","","",""
"","","その後は、窓から朝の空をぼんやり眺めて、アイラが手紙を書き終わるのを待っていた。","","",""
"","","アイラは、手紙をみんなの机に忍ばせていく。","","",""
