"","","シェリーは数日で仕事に復帰した。","","",""
"","","かなりの銃弾を身体に受けたって聞いたけど、今じゃすっかり何事もなかったように過ごしている。","","",""
"","","アイラの回収担当として、たまにアイラと一緒に出かけたりもしてるみたいだ。","","",""
"","","俺も付いていきたかったんだけど、“私ひとりで平気です”ってシェリーに断られちゃったんだよね。","","",""
"","","ちょっと寂しい気持ちはある……。","","",""
"","","でも俺は、アイラの回収っていう役割を放棄しちゃった人間だから。今はできるだけ、シェリーに任せよう。","","",""
"","","ところが、そのアイラの方から、シェリーについての相談を持ちかけられた。","","",""
"アイラ","","シェリーの様子がおかしいので","","",""
"ツカサ","","おかしい？　どのあたりが？","","",""
"アイラ","","具体的には、これっていうのはないんだけど","","",""
"アイラ","","なんとなく、雰囲気的に。思い詰めてるように見える","","",""
"ツカサ","","理由は聞いてみた？","","",""
"アイラ","","考えすぎですって言われた","","",""
"ツカサ","","うーん","","",""
"","","本当にアイラの考えすぎなのか、それともシェリーがはぐらかしているのか……。","","",""
"アイラ","","ツカサも、タイミングがあったらでいいから、話を聞いてみて","","",""
"ツカサ","","そうだね。分かったよ","","",""
"","","シェリーについては、この前のこともあるし、いつもより気にしてあげた方がよさそうだ。俺なんかが力になれるかどうかは、分からないけど。","","",""
"ツカサ","","あ、シェリー","","",""
"","","終業後、オフィスの外でばったり、シェリーと鉢合わせした。","","",""
"ツカサ","","今日はもう上がり？","","",""
"シェリー","","はい。ツカサもですか？","","",""
"ツカサ","","うん。でもアイラがいつものように本社でテスト中だから、ちょっとのぞいていこうかなって","","",""
"シェリー","","そうですか","","",""
"ツカサ","","シェリーは？　急いでるように見えたけど","","",""
"シェリー","","ええ。これから、ショッピングモールまで買い物に","","",""
"ツカサ","","あそこ、閉まるの早いもんね","","",""
"","","でも、シェリーでも買い物なんてするんだな。……って、そんな感想はさすがに失礼か。","","",""
"","","あ、そうだ。","","",""
"ツカサ","","あのさ、よかったら俺も付き合っていい？","","",""
