"0","寮の窓際で大きなあくびをする。",""
"1","今日は、仕事は休みにした。",""
"2","アイラとふたりきりでゆっくり過ごしたかったんだ。",""
"3","アイラがシャワーから上がり、俺の立つ窓際へとやってくる。",""
"4","隣に立ったアイラからは、ほのかに良い香りが漂ってきた。",""
"5","俺はわざとおどけて、その場で何度かスクワットをして見せた。",""
"6","この寮のすぐ隣には、小さな公園だってあるし。\nそこを散歩するだけでも、気持ちよさそうな陽気だ。",""
"7","俺はアイラからの抗議の言葉を笑って受け流して、朝食を作るためにキッチンへ向かった。",""
"8","朝食を食べ終えてから、ふたりで散歩に出かけた。",""
"9","ひとまずは、寮のすぐ隣にある小さな公園へ。",""
"10","空から柔らかい日差しが降り注いでいる。",""
"11","ちょうどベンチがあったから、そこで日向ぼっこをすることにした。",""
"12","しばらく、ふたりの間に沈黙が流れる。特に話す必要も感じない。\nただ、こうして一緒に寄り添って座っている。それだけで満足だ。",""
"13","遊園地のベンチでもそうだったけど。こうしてのんびり過ごすことって、アイラと出会うまであまりなかった気がする。",""
"14","こんな素敵な時間の過ごし方をできるのは、つまり、アイラのおかげっていうことだね。",""
"15","ちょうどいい感じに木陰があるおかげで、適度に涼しかった。",""
"16","と、アイラが俺の肩に頭をもたせかけてきた。",""
"17","アイラの横顔を見ると、穏やかな表情をして目を閉じていた。",""
"18","アイラの横顔に、見とれてしまう。",""
"19","愛しい人。",""
"20","柔らかそうな頬や唇。",""
"21","揺れる髪から漂う、シャンプーの香り。",""
"22","抱きしめたくなってしまう。",""
"23","と、アイラがわずかに身じろぎして、目を開けた。",""
"24","アイラが突然、俺の脇腹をくすぐってきた。",""
"25","アイラはようやく、くすぐるのを止めてくれた。",""
"26","アイラは、うつむいて自分の顔を隠すようにしつつ、また俺の肩に頭をもたせかけてきた。",""
"27","俺は改めて、公園を見回した。",""
"28","公園には、小さな噴水もあった。そこでは何人かの子どもたちが集まり、キャッキャと歓声を上げながら水遊びをしている。",""
"29","アイラも、俺と同じものを見ていたみたい。",""
"30","噴水の中を覗き込むアイラに言われ、俺も同じ行動をとる。",""
"31","と、その瞬間。",""
"32","アイラが水を手ですくい、俺の顔にかけてきた。",""
"33","なかなかの冷たさに、俺は思わず尻もちをついてしまう。",""
