"0","俺はエプロンを身に付けて、キッチンに立った。\nそれだけで、ちょっと料理人になった気分。",""
"1","実際はそんなことはなくて、料理の腕はちっとも上達してないんだけど。",""
"2","確か、アイラとこの部屋で一緒に暮らし始めた直後のことだっけ。フランベっていう高等技術を見よう見まねでやってみたら、大変なことになったんだった。",""
"3","食材は、あらかじめ用意してあった。",""
"4","さて、最初は、と……。",""
"5","まずは、中に入れる野菜の皮を剥いていくことにした。",""
"6","なによりも最優先すべきは、じゃがいもだ。\n肉じゃがの主役だからね。",""
"7","この日のために、多めに仕入れておいた。\nそのうちのひとつを水洗いして、表面に付いている土を洗い落とす。",""
"8","そして、ミチルから借りたピーラーの刃を当てて、引いた。",""
"9","じゃがいもの皮は、ペロリとキレイに剥けた。",""
"10","この日の料理を作るために、俺はミチルから簡単にアドバイスをもらったり、こうした道具を貸してもらったりしていた。",""
"11","ほとんど料理をしたことがない俺にとっては、料理道具は名前すら聞いたことがないようなものばかりだから。そういう意味で、ミチルの存在はありがたかった。",""
"12","ピーラーを使ったじゃがいもの皮むきは、なかなか楽しかった。\nテンションも上がる。",""
"13","ここでアイラに手伝ってもらったら意味がないから、我慢してね。",""
"14","すべてのじゃがいもの皮を剥き終え、芽の部分もほじくるようにして切り取り、次はニンジンに取りかかる。",""
"15","ニンジンはじゃがいもほど丸くないためか、皮も剥きやすい。",""
"16","ミチルのアドバイスによると、使う野菜の皮を剥き終えてから、それぞれ細かく切っていったほうがいいらしい。",""
"17","料理上級者の意見はちゃんと聞くものだと、俺はミチルの言葉をメモった手帳をかたわらに置いている。",""
"18","じゃがいも、ニンジンは一口大に切り、次は玉ねぎを切っていく。",""
"19","サクッと切れてはいるけど……目が痛いっ！",""
"20","玉ねぎを切るとこうなるって噂には聞いていたけど、予想以上だ！\n涙が止まらない。",""
"21","急に涙を流し始めた俺を心配して、アイラが声をかけてきた。",""
"22","アイラがハンカチを取り出し、目から溢れる涙を拭ってくれる。",""
"23","まさかこれほどとは思わなかったけどね。",""
"24","あ、でもギフティアの場合、玉ねぎを切るとどうなるんだろう。\n人間と同じように、涙が出ちゃうのかな。",""
"25","俺はなんとか玉ねぎを切り終えた。",""
"26","いよいよ鍋を用意し、油を引いて、切った具材を炒め始める。最初に肉を、それから野菜を投入していく。",""
"27","何度かやったことあるけど、炒めるって作業、苦手だなぁ……。すぐに焦げ付いちゃうんだよね。",""
"28","そう言えば、これもミチルにアドバイスをもらっていたっけ。",""
"29","ええと、メモによれば……。",""
"30","今は強火のまま炒めてるけど、これがいけないのかもしれない。",""
"31","というわけで、中火ぐらいにしてみた。",""
"32","ジュージューと焼ける音の勢いが弱まる。\nちょっと物足りない気がするけど、これで正解……なのかな。",""
"33","恋人の前でかっこいいところを見せられたぞ。\nこれで、料理をちゃんと完成させれば、アイラからの俺の株はさらに上がるに違いない。",""
"34","ここはいいところを見せなくちゃ……！",""
"35","俺はミチルにもらったレシピを確認し、調味料の分量を計測していく。",""
"36","どうせ作るなら、ちゃんとマニュアル通りに作りたい。",""
"37","俺は時間をかけ、レシピと寸分も狂いがないように調味料を計っていく。",""
"38","ソウタくんの家で、誕生日会の準備をしているときだったっけ。",""
"39","俺が調味料に気を取られているうちに、火にかけっぱなしにしていた具材が鍋の中で焦げて、煙が出ていた。",""
"40","急いで火を消す。",""
"41","アイラが指摘してくれなかったら、危なかった……。",""
"42","やっぱり、料理上級者の言うことは正しいって痛感した。",""
"43","細かく量るのをやめて、おおざっぱな分量で調味料を投入した。",""
"44","個人的にはきっちり計らないのは不安なんだけど、すごく楽なのは確かだった。",""
"45","実際のところ、アイラが手伝ってくれたところで、余計混乱するだけな気もするんだよね。",""
