"0","朝の出勤時間。",""
"1","アイラと会社へ向かう途中で、涙目のエルさんに遭遇した。",""
"2","普段なら迷わずアイラのもとへ直行するエルさんだけど、今日は軽く手を振るだけだった。",""
"3","らしくもなくエルさんはしおれていた。",""
"4","それほど深刻なことがあったのかな。",""
"5","とにかく、すぐに話を聞いたほうがよさそうだ。",""
"6","状況を察してくれたアイラは、そそくさと歩いて行く。",""
"7","その背中を見送ってから、俺はエルさんへ向き直った。",""
"8","スランプは物事に真剣に取り組んでいる人ほど陥りやすいっていうけど。",""
"9","エルさんも、きっと仕事に対して真面目で誠実なんだろう。",""
"10","すると、エルさんは俺をじっと見上げた。",""
"11","あ、あれ？　この流れ、覚えがあるぞ。",""
"12","仕事の相談だと思ったのに、結局エルさんらし過ぎる悩みだった。",""
"13","服の助言なんて、俺にできるかな……。",""
"14","自信はないけど、これまでの記憶を手繰り寄せることにした。",""
"15","アイラはどんな服に興味を持っていただろう？",""
"16","一緒に買い物へ行って見るのはたいていハーブで、服に関する情報はほとんどなかった。",""
"17","それに、エルさんが喜ぶような衣装となると……。",""
"18","…………待てよ。",""
"19","そのときのアイラは、料理に手をつけるのも忘れて見入っていたっけ。",""
"20","そういえば、俺とアイラが付き合う前に、アイラとエルさんでなにかコソコソやっていたことがあったのを思い出した。",""
"21","そのときアイラはウエイトレスの格好をしてたっけ。",""
"22","当たり前のように言われたけど、エルさんが特殊なだけのような気がする。",""
"23","包み隠さないレベルが違う気がする。",""
"24","でも、エルさんは俺の反論なんて聞いていないみたいで。",""
"25","にんまりして、自分の部屋へ戻って行ってしまった。",""
"26","アイラはウエイトレス衣装の話に戸惑いはしたものの、意外にも嫌な顔をせずに了承してくれた。",""
"27","ということで。",""
"28","仕事が終わってから、エルさんがやってきた。",""
"29","警戒しつつ、出迎えるアイラ。",""
"30","エルさんは携えていたキャリーバッグを指差してみせた。",""
"31","途端、アイラは食い入るようにバッグを見つめる。",""
"32","ウエイトレスの制服は女の子の間でも評判だとエルさんが言っていたけど、アイラの反応を見る限り、本当みたいだ。",""
"33","アイラの冷たい対応にも関わらず、エルさんは歓喜して部屋に上がり込んだ。",""
"34","俺も聞いていない話だった。",""
"35","それって……。",""
"36","エルさんは口元をだらしなく開けたまま笑う。",""
"37","突然のリクエストに戸惑いながら、アイラは俺に助けを求めてきた。",""
