"0","朝、目が覚めてからしばらくベッドの中でウトウトして。\n朝の日差しの眩しさに、覚悟を決めて起き上がる。",""
"1","そうして今日という一日が始まる。",""
"2","あくびを噛み殺しつつ、着替えてロフトの階段を降りた。",""
"3","いつも通りの挨拶をしたところで、俺はハッとした。",""
"4","アイラが、部屋の真ん中に倒れ込んでいた。",""
"5","慌ててアイラへと駆け寄り、その身体を抱き起こした。",""
"6","最悪の事態が脳裏によぎる。でもおかしい。タイムリミットまではまだもう少し時間はあるはず……！",""
"7","よく見ると、アイラには意識があった。",""
"8","ぼんやりした表情で俺を見上げ、弱々しく手を握ってくる。",""
"9","それは以前にもあったことだ。\nギフティアは充電が切れそうになると、ヘロヘロになってまともに動けなくなっちゃうんだ。",""
"10","でも、充電し直せばすぐに元通りになる。",""
"11","俺がおやすみを言って眠りにつく前、アイラは充電装置に座っていた。それなのに充電が切れそうなのは、どういうことだろう？",""
"12","俺はまず、自分のベッドからシーツを引き剥がすと、リビングの床に敷いて、その上にアイラを寝かせた。",""
"13","それから、充電装置の様子を調べてみることにした。\nもしかしたら故障かもしれない。",""
"14","すぐに、装置の様子がいつもと違うことに気付いた。\n見慣れない赤いランプが点滅している。",""
"15","これは故障を知らせるランプだ。内部の配線に異常が見つかったことを示すものだったはず。そうマニュアルで読んだことがある。",""
"16","アイラが充電できなかったのも、故障のせいだろう。",""
"17","俺はすぐに会社のサポートセンターに連絡して、修理業者を呼んでもらうことにした。",""
"18","対応はスムーズで、一時間ほどで来てくれるとのことだった。",""
"19","ただ、そこから修理が完了するまでの間、アイラは充電できないから、ほぼ動けないっていうことになる。",""
"20","俺はアイラの手を握った。握り返してくる力は弱々しい。",""
"21","それなら一安心だ。",""
"22","アイラは目を閉じ、小さく息を吐いた。",""
"23","隣室だし、変に心配させたくもない。",""
"24","というわけで、端末からまずはミチルを呼び出した。",""
"25","そこで俺は、充電装置が故障してアイラが充電切れ寸前であることを伝えた。",""
"26","お礼を言って、端末の通信を切った。",""
"27","さすがミチルだ。先輩だけあって、いざっていうときに頼りになる。",""
"28","しばらくして、ミチルとザックが部屋を訪ねてきた。",""
"29","俺はうなずくと、ザックに手伝ってもらってアイラをおぶった。",""
"30","すぐ隣のミチルの部屋に移動し、アイラを充電装置に座らせる。",""
"31","ザックが、装置のコンソールに端末からワイヤレスでアクセスした。そこからなにやら操作している。",""
"32","アイラは目を閉じたまま膝を抱えている。\n充電は無事に開始されたみたいだ。\n表情も、心なしか穏やかになったように見える。",""
"33","ミチルは、テーブルの上に部屋の鍵を置いた。",""
"34","女の子の部屋の中を物色なんかしないって。\nましてや、俺にはアイラっていう恋人がいるんだから。",""
"35","いつものように仲のいいミチルとザックは、慌てた様子で部屋を出て行った。",""
"36","騒がしい部屋の主のふたりがいなくなり、急に静かになる。",""
"37","アイラが、かすかに笑った。",""
"38","それから業者が来るまで、俺はずっとアイラのそばで様子を見守っていた。",""
"39","業者はそれほど時間がかからずに修理を終わらせてくれた。\nその頃にはアイラも充電が終わり、すっかり元気を取り戻していた。",""
"40","ミチルの部屋は、あんまりジロジロ見るなって忠告されていたこともあって、いまいち落ち着かなかったんだ。",""
"41","ふたりのおかげで快復したっていうことを、伝えておきたいらしい。",""
"42","とはいえミチルもザックも仕事中だろうから、あくまでメッセージを動画で撮って送りたいのだという。",""
"43","というわけで俺は端末でアイラを正面に捉えて、録画を開始した。",""
"44","アイラがカメラに向かって手を振る。\n俺はそれを確認して、録画を終了させた。",""
"45","と、そのとき俺のお腹がぐーっと鳴った。",""
"46","ずっとアイラに付きっきりで、食事をするのも忘れてたんだ。",""
"47","俺とアイラは近所のレストランへ出かけて、ランチを楽しんだ。",""
"48","朝から大変だったけど、おかげで午後はゆったりした時間を過ごすことができた。",""
