"0","今日は休みを取ったんだけど、朝、目覚めたのはいつも通りの出社時間だった。",""
"1","身体がもうその時間に慣れちゃってるんだろう。",""
"2","アイラが、キッチンの冷蔵庫を開けて、中を指し示した。",""
"3","それにしてもここまで見事に空とはね……。それどころか、他にパンもなにもない。買い置きは全部使い切ってしまっていた。",""
"4","これじゃ、朝ごはんを作るのは無理だ。",""
"5","これから買いに行くのも、さすがに面倒だし。",""
"6","俺もここに入居したばかりの頃は、ひとりで食べにいってたっけ。\n社員食堂は寮の入居者は無料で食べられるし、味もそれなりだ。",""
"7","出社時間前は、寮の多くの社員が利用する。\n日によっては、空いてる席を見つけるまでしばらく待たなくちゃいけないこともあった。",""
"8","食堂は、予想通り混雑していた。",""
"9","アイラが空席を見つけてくれた。",""
"10","アイラを見送ってから、俺は注文カウンターへ向かった。",""
"11","寮の食堂はセルフサービスで、カウンターで注文したものを受け取り、それを自分で席に持っていく形だ。",""
"12","俺は結局、無難にモーニングセットを頼んだ。",""
"13","クロワッサンとスクランブルエッグ、サラダ、それに飲み物のセットだ。",""
"14","用意されたものを受け取って、アイラが待つ席へ。",""
"15","そう言えばそうだった。アイラが食事をするようになったのは、俺たちが恋人になって、一緒に料理をするようになってからだ。",""
"16","いきなり声をかけられて、口から心臓が飛び出るかと思った。",""
"17","声の主はミチルだった。トレーを持って俺たちの座るテーブルの前までやって来る。後ろにはザックもいて、よそ行きのにこやかな笑顔で手を振っていた。",""
"18","確かに、すごく見つめ合ってたのは事実だから、一言も反論できない。",""
"19","ザックは楽しそうにニコニコしながら、イスに腰かけた。ミチルも続く。",""
"20","ザックの手にはいつものレトロな携帯型ゲーム機と、飲み物だけ。ミチルの方は、俺たちと同じモーニングセットだ。",""
"21","ミチルはうんうんとうなずいて、クロワッサンを小さく千切って口に入れた。",""
"22","いつも思うけど、このふたりのパワーバランスは面白い。",""
"23","そこへ、少し慌てた様子で、トレーを持ったエルさんがやって来た。",""
"24","そのままトレーを俺たちと同じテーブルに置き、イスに座ると一息ついている。",""
"25","アイラもミチルも、なんでそこで、エルさんの胸元を凝視するかな……。",""
"26","なにがどうなったらそういう結論になるのか、よく分からないけど。",""
"27","エルさんは慌ててパンを口いっぱいに頬張った。",""
"28","ミチルはすでに食べ終えていて、立ち上がった。",""
"29","ミチルとザックは先に部屋に戻っていった。",""
"30","エルさんはなおも必死の形相でスクランブルエッグをかきこんでいる。",""
"31","俺が注意してもエルさんの食べるスピードは変わらず、最後はオレンジジュースで一気にパンを流し込むようにして、完食した。",""
"32","エルさんは最後まであたふたしたまま、食器をカウンターに返して部屋に戻っていった。",""
"33","アイラは食堂を見回した。",""
"34","確かにアイラが言う通り、来たときはほぼ満席だったのに、ほんの１５分ぐらいで、ガラガラになっていた。",""
"35","残っているのは、俺たちを含めてほんの数人だ。",""
"36","あれだけ賑わっていたのが嘘みたいに、食堂内はすっかり静かだ。\nまるで、自分たちだけ取り残されたみたいに感じる。",""
