"","","俺の端末にソウタくんから連絡が来たのは、それから数日後。マーシャの回収日前日のことだった。","","",""
"ツカサ","","やあ、ソウタくん。どうかした？　マーシャさんは元気にしてる？","","",""
"ソウタ","","…………","","",""
"ツカサ","","ソウタくん？","","",""
"","","なんだか様子がおかしい。","","",""
"ソウタ","","マーシャが、帰ってこないんだ……","","",""
"ツカサ","","え？","","",""
"","","今……なんて？","","",""
"ソウタ","","朝、買い物に出かけて、もう、４時間ぐらい経ってるのに、帰って、こないんだよぉ……","","",""
"ソウタ","","今まで、こんなこと、なかったのに……","","",""
"ツカサ","","…………","","",""
"","","イヤな予感がする。","","",""
"ツカサ","","今すぐそっちに行くから、落ち着いて待ってて。いいね？","","",""
"","","俺の言葉に、ソウタくんはかすかにうなずいた。","","",""
"ツカサ","","それで、マーシャさんがどこに行ったのかは、本当に心当たりがないの？","","",""
"ソウタ","","うん……。買い物だけなら、いつも３０分もあれば、帰ってくるし……","","",""
"ソウタ","","マーシャの端末にも連絡してみたけど、出てくれないし……","","",""
"ツカサ","","そう……","","",""
"アイラ","","…………","","",""
"","","ソウタくんは、俺たちが駆けつけたとき、マンションのリビングで不安そうにひとり、座り込んでいた。","","",""
"","","その小さな手には、マーシャと一緒に写った写真が握られていた。","","",""
"","","いまだにマーシャとは連絡がつかないとなると、なにかあったと考えた方がよさそうだ……。","","",""
"","","俺自身、パニックになりそうなのを必死にこらえる。","","",""
"","","ターミナルサービスに入ってそろそろ１ヶ月。こういうケースに直面するのははじめてのことだけど……俺が落ち着かないでどうする。","","",""
"ソウタ","","ねえ、今朝家に来たおじさんは、ツカサさんたちの知り合いでしょ？　きっと、その人ならマーシャがどこにいるか知ってるよ","","",""
"ソウタ","","連絡して、マーシャを連れてきてよっ","","",""
"ツカサ","","おじさん……？","","",""
"","","いったい、なんの話だろう？","","",""
"ツカサ","","ソウタくん、その“おじさん”について、詳しく教えてほしい","","",""
"ツカサ","","今朝、この家を訪ねてきたの？","","",""
"ソウタ","","うん。マーシャが出かけて、ちょっとしてから……","","",""
"ツカサ","","どんな話をしたの？","","",""
"ソウタ","","マーシャはいるか、って","","",""
"ソウタ","","ターミナルサービスの者だけど、って","","",""
"ツカサ","","…………","","",""
"","","何者だろう？","","",""
"","","うちから今日、ソウタくんやマーシャを訪ねる予定の人間はいないはず。","","",""
"ソウタ","","ツカサさんやアイラさんは？　って聞いたんだけど、自分は代わりに来た、って","","",""
"ツカサ","","それで？","","",""
"ソウタ","","マーシャがどこにいるか聞かれて……","","",""
"ソウタ","","今、買い物に行ってますって","","",""
"ソウタ","","マーシャがいつも行ってるショッピングモールの場所も、教えた……","","",""
"ツカサ","","…………","","",""
"アイラ","","ツカサ","","",""
"","","アイラが俺に耳打ちしてきた。","","",""
"アイラ","","闇回収屋の可能性が","","",""
"ツカサ","","…………","","",""
"","","状況的に見て、それしか、考えられないよな……。","","",""
"","","俺はアイラにうなずきを返すと、端末で時計を確認した。","","",""
"","","今は１４時過ぎ。","","",""
"","","マーシャの寿命までは、２４時間を切っている。","","",""
"","","それまでにマーシャを見つけ出さないと……。","","",""
"","","つい最近、ミチルから聞いた言葉が脳裏によみがえる。","","",""
"","","――ワンダラー。","","",""
"ソウタ","","ねえ、ツカサさんっ","","",""
"","","と、ソウタくんが俺にすがりついてきた。","","",""
"ソウタ","","どうして、連絡してくれないの？　あのおじさん、知ってるんでしょ？","","",""
"ソウタ","","ねえ……お願いだよ……！","","",""
"ツカサ","","それは……","","",""
"","","どう答えるべきか、迷ってしまった。","","",""
"","","その男は、ターミナルサービスじゃない。それは間違いない。","","",""
"","","でも、それを正直に話したら、ソウタくんは、自分を責めてしまうんじゃないだろうか。","","",""
"","","今のこの状況を引き起こしたのは、自分が得体の知れない男にマーシャの居場所を話してしまったからだ――って。","","",""
"アイラ","","ツカサ","","",""
"","","と、アイラがまた声をかけてきた。","","",""
"アイラ","","ソウタは、賢い子だと思う。下手にごまかすべきじゃない","","",""
"ツカサ","","…………","","",""
"","","そう……だよね。","","",""
"ツカサ","","ソウタくん……、そのおじさんは君のことを騙して、マーシャさんを連れ去ってしまったのかも","","",""
"ソウタ","","え……。嘘……","","",""
"ツカサ","","大丈夫。必ず俺たちでマーシャさんを見つけて、連れ戻してくる。だから、ここで待っていてほしい","","",""
"ツカサ","","約束だ","","",""
"ソウタ","","…………うん","","",""
"ソウタ","","お願い……","","",""
"","","ソウタくんをひとりにするのは心苦しいけど。","","",""
"","","ターミナルサービスとして今、なにより優先させなきゃいけないのは、マーシャを連れ戻すことだ。","","",""
"","","ひとまずカヅキさんたちに相談することにした。","","",""
"ツカサ","","――というわけで、闇回収屋が接触してきたのは間違いなさそうです","","",""
"カヅキ","","そうか……","","",""
"カヅキ","","分かった。他の案件は全部後回しだ。とにかく全員で手分けして、マーシャを捜す","","",""
"タカオ","","これってさ、やっぱり部長には連絡、した方がいいよねえ……？","","",""
"カヅキ","","そっちは任せるよ","","",""
"ツカサ","","カヅキさん、あの、すみません……","","",""
"カヅキ","","謝ってんじゃねえ。まだ闇回収屋に連れてかれたって決まったわけじゃねえだろ","","",""
"カヅキ","","大丈夫だ、まだ時間はある","","",""
"ツカサ","","はい！","","",""
"","","俺とアイラは、マーシャが普段よく行っていた場所をソウタくんに教えてもらって、しらみつぶしに一軒ずつ捜していった。","","",""
"","","マーシャの目撃情報についても聞いて回った。","","",""
"","","でも、めぼしい情報は見つからなかった。","","",""
"","","あてもなく誰かを捜すのは、予想以上に骨が折れる。\nそんな現実を思い知らされた。","","",""
"","","捜し始めて、そろそろ３時間。","","",""
"ツカサ","","ダメだ、どこにもいない……","","",""
"ツカサ","","もし、このまま見つけられなかったら……","","",""
"","","つい、最悪の事態を想定してしまう。","","",""
"アイラ","","一度捜したところも、もう一回まわってみるべき。根気よく捜そう","","",""
"ツカサ","","……そうだね","","",""
"","","心が折れそうになっている場合じゃない。それは分かってる。","","",""
"","","でも。","","",""
"ツカサ","","……実は、この間、ミチルから聞いた話が頭から離れなくて。最悪の場合、人を襲う場合もある、ってやつ","","",""
"ツカサ","","アイラはワンダラーのこと、どれぐらい知ってる？","","",""
"アイラ","","ワンダラーは、基本的にはおとなしい","","",""
"アイラ","","人を襲うなんて、よほどの悪条件が重なった、レアなケースなので","","",""
"アイラ","","だから、今は悪い方に考えない方がいい","","",""
"ツカサ","","そうだよね……","","",""
"","","俺は自分の頬を両手で叩いた。","","",""
"ツカサ","","ありがとう、アイラ","","",""
"アイラ","","……うん","","",""
"","","それでも――。","","",""
"","","第１ターミナルサービスのスタッフ総出で夜通しかけて捜し回ったけど、マーシャはどうしても見つけられなかった。","","",""
"","","夜が明けた。","","",""
"","","タイムリミットまで、時間はほとんど残されていない。","","",""
"カヅキ","","お前、昨日から寝てないだろ。少し休めって言ったのに","","",""
"","","合流したカヅキさんが差し入れてくれたコーヒーとサンドイッチを急いでかき込み、俺は一息ついた。","","",""
"ツカサ","","いえ、俺は大丈夫ですから","","",""
"カヅキ","","お前は大丈夫でもアイラが――","","",""
"アイラ","","私も平気なので","","",""
"カヅキ","","…………","","",""
"カヅキ","","はぁ、まったく","","",""
"ツカサ","","それで、なにか手掛かりがあったんですよね？","","",""
"カヅキ","","ああ","","",""
"コンスタンス","","この先にあるスラム街区に、錆鼠と呼ばれる男が住んでいるそうなのです","","",""
"カヅキ","","そいつが、闇回収屋の可能性が高い","","",""
"コンスタンス","","ただ、アジトの具体的な位置は、まだ","","",""
"カヅキ","","それでも、ノーヒントよりはマシだろ","","",""
"ツカサ","","ええ","","",""
"","","さっそく、スラム街区へ向かうことにした。","","",""
"","","ところが、スラム街区へ続く道の途中に、規制線が張られていた。","","",""
"","","武装した警備員たちが物陰から現れて、俺たちの乗る車の先を塞いだ。","","",""
"警備員Ａ","","この先は現在封鎖中です。迂回してください","","",""
"カヅキ","","アール・セキュリティか。やっぱり出張ってきやがったな","","",""
"ツカサ","","アール・セキュリティ……？","","",""
"アイラ","","うちの会社と業務提携している、民間の警備会社","","",""
"","","と、カヅキさんが警備員たちに詰め寄った。","","",""
"カヅキ","","封鎖中ってどういうことだよ？　警察でもないのにあんたらにそんな権限ないだろ","","",""
"警備員Ａ","","ご協力をお願いします","","",""
