"","","それは、突然の話だった。","","",""
"","","俺がＳＡＩ社に入社して１０日ほどが経ったこの日。","","",""
"","","昼の休憩を終えて仕事に戻ろうとしたときに、いきなりレンさんが何気ない口調で言い出したんだ。","","",""
"レン","","これからツカサくんには、アイラくんと一緒に住んでもらうから","","",""
"ツカサ","","はい？　一緒に、ってどういう……","","",""
"レン","","パートナーであるスポッターとマークスマンは、一緒に生活するのが決まりでね","","",""
"ツカサ","","ええ！？","","",""
"レン","","あれ、聞いてない？","","",""
"","","俺は周囲を見回し、たまたまそばにいたシェリーに問いかけた。","","",""
"ツカサ","","本当なの！？","","",""
"シェリー","","はい。私もヤスタカと同じ部屋で生活しています","","",""
"ツカサ","","もしかしてシェリーとヤスタカさんって、付き合ってるの？","","",""
"シェリー","","…………","","",""
"","","と、シェリーはゆっくりと俺に向き直ると、ずいっと詰め寄ってきた。","","",""
"シェリー","","ツカサ","","",""
"ツカサ","","は、はい！？","","",""
"","","シェリーが、笑った！？","","",""
"シェリー","","面白い冗談を言いますね……","","",""
"","","いや、笑ってない！　目が、ちっとも笑ってない！","","",""
"ツカサ","","す、すみませんすみません！　バカなことを言いました！","","",""
"","","たまらず土下座しそうになった。","","",""
"シェリー","","以後、気を付けてください","","",""
"ツカサ","","はい……","","",""
"ツカサ","","それは、た、大変だね……","","",""
"シェリー","","いえ。そうでもありません","","",""
"シェリー","","彼の場合、普段は滅多に帰ってきませんので","","",""
"シェリー","","ほぼ一人暮らしのような状況です","","",""
"レン","","それはそれで、問題なんだけどなあ……","","",""
"シェリー","","ツカサは、ヤスタカのようなただれた生活を見習わず、これからも健全に頑張ってくださいね","","",""
"ツカサ","","は、はい……","","",""
"","","目が怖いよ、シェリー。\n苦労してるんだなあ……。","","",""
"レン","","アイラくんはうちの会社の寮で暮らしてるから、ツカサくんもそこに移ってくれるかな","","",""
"ツカサ","","俺がアイラと一緒に……","","",""
"","","そそそ、それって、同棲ってこと、だよね……。","","",""
"","","い、いいんだろうか。","","",""
"ツカサ","","えっと、いつから、でしょう？","","",""
"レン","","できれば今日から","","",""
"ツカサ","","今日！？","","",""
"","","そんな、心の準備なんてなんにもできてないのに！","","",""
"ツカサ","","本当に今日なんですか？　いくらなんでも急すぎですよ。って言うか、そんな決まり、マニュアルに書いてありましたっけ？","","",""
"レン","","書いてはいないけど、伝統みたいなものでね","","",""
"レン","","てっきり、伝わっているものだとばかり……","","",""
"ミチル","","教えなかったのよ","","",""
"","","ちょうど昼休憩から戻ってきたミチルが、唇を尖らせてそう言ってきた。","","",""
"ミチル","","私、ツカサとアイラが一緒に暮らすのは反対だから","","",""
"ザック","","ミチルはさぁ、勤務初日にツカサがアイラのこと、やらしい目で見てたのが気に食わないんだよね","","",""
"ミチル","","……そういうこと","","",""
"ツカサ","","やらしい目でなんか見てないよ！","","",""
"ミチル","","だとしても、ツカサぐらいの年齢の男子なら、自制心効かないに決まってるんだから！","","",""
"レン","","でも、決まりだからねえ","","",""
"ザック","","心配しなくても大丈夫だって。どうせツカサじゃ、本気出したアイラに腕力で勝てっこないし","","",""
"","","そ、そうなの？","","",""
"ミチル","","…………","","",""
"ミチル","","アイラに変なことしたら、私が許さないからね？","","",""
"ツカサ","","変なことなんてしないって……","","",""
"","","っていうか、アイラと一緒に暮らすのは確定事項なのか。","","",""
"","","ドキドキしてきた……。","","",""
"","","気持ちが表情に出ないよう気を付けながら自分の席に戻ると、目の前に座るアイラと目が合った。","","",""
"アイラ","","今日、仕事が終わったら部屋に案内する","","",""
"ツカサ","","あ、ああ！　分かった！","","",""
"","","いやいや、俺は新人なんだし、浮かれてる場合じゃない。","","",""
"","","これを機に、アイラとのパートナー関係をより深められるように頑張ろう。","","",""
"","","ＳＡＩ社の社員寮は、本社から歩いて１５分くらいのところにあった。","","",""
"","","なにしろいきなりのことでなにも準備していなかったから、必要最低限の荷物だけを詰めたボストンバッグを持ってアイラに付いてきたわけだけど。","","",""
"ツカサ","","けっこう大きな寮なんだね","","",""
"アイラ","","ＳＡＩ社の全部署が利用しているので。たぶんここだけで、４、５０人は暮らしてる","","",""
"ツカサ","","へえ","","",""
"","","しかも、寮はここだけじゃなく、近くにいくつかあるらしい。\nＳＡＩ社って社員数多いから、それも当然だよね。","","",""
"","","アイラの部屋は、最上階の角にあった。","","",""
"アイラ","","ミチルとザックが隣の部屋で、エルがさらにその隣","","",""
"ツカサ","","カヅキさん組や、ヤスタカさん組は？","","",""
"アイラ","","寮には住んでない。自分で借りたマンションに住んでる。自分の車、持ってるので","","",""
"","","寮に住む必要がないわけか。\nっていうか、寮暮らしじゃなくても、ギフティアとの同居は変わらないんだ……。","","",""
"アイラ","","どうぞ","","",""
"ツカサ","","お邪魔します","","",""
"","","意外と質素な部屋だった。\n女の子らしい装飾なんかはまったく見られない。","","",""
"","","ここが、アイラの部屋。","","",""
"","","うわー、入っちゃった……。","","",""
"","","これからここで、俺はアイラと同棲を……。","","",""
"","","窓際に、ソファのような大きな装置が鎮座していた。","","",""
"","","この１０日間、ターミナルサービスで仕事をしてきたから、それがなにかはすぐに分かった。ギフティアの充電装置だ。あれに座るだけで、充電が可能なんだ。","","",""
"アイラ","","ロフトにベッドがあるから、ツカサはそこを使って","","",""
"アイラ","","部屋にあるものは、なんでも好きに使っていい。私には、構わなくていいので","","",""
"ツカサ","","え？　それってどういう……","","",""
"","","アイラは、おもむろに制服を床に脱ぎ捨て始めた。","","",""
"ツカサ","","アイラ！？","","",""
"","","慌てる俺に構わず、アイラは充電装置のところまで歩いていき、無言でそこに膝を抱えて座った。","","",""
"ツカサ","","え、っと……？","","",""
"","","戸惑っている俺を見ようともしない。","","",""
"","","完全に無表情。瞳は虚ろで、自らの膝小僧あたりを見つめたまま微動だにしない。","","",""
"ツカサ","","おーい？　急にどうしたんだ？","","",""
"","","アイラの顔の前で、手を振ってみた。","","",""
"アイラ","","…………","","",""
"","","アイラは、なにも答えず目を伏せてしまった。","","",""
"ツカサ","","え？　あれ？","","",""
"","","なんでそんな、急によそよそしくなっちゃったの？","","",""
"ツカサ","","あれ～？","","",""
"ツカサ","","そう、寮で暮らすことになったんだ。……いつからって、今日から。で、後で住所をメールするから、悪いけど着替えとかいろいろ送ってくれる？　よろしく","","",""
"","","ふう、親への連絡終わり、と。","","",""
"","","後は明日の会社帰りにでも、近くのドラッグストアに寄って必要なものを買い込めば、なんとか生活はできそうだ。","","",""
"","","問題は……。","","",""
"","","チラリと、窓の方を見る。","","",""
"","","この部屋に来て、かれこれ２時間。","","",""
"","","アイラはその間、身じろぎひとつせず、膝を抱えて充電装置に座ったままだ。","","",""
"","","充電中は省電力モードになって、喋らなくなるとか？\nいやいや、そんな機能もなかった気がする。","","",""
"","","目は開いているから、眠っているわけじゃないみたいだけど。\nっていうか、ギフティアって眠るんだっけ？","","",""
"","","う……。","","",""
"","","お腹空いた……。","","",""
"","","夜はなにも食べていないんだった。","","",""
"ツカサ","","アイラ、お腹すかない？","","",""
"アイラ","","…………","","",""
"ツカサ","","なんなら、俺がなにか買ってくるけど。ギフティアでも、食事ってできるんだよね？","","",""
"アイラ","","…………","","",""
"ツカサ","","き、聞いてる？","","",""
"アイラ","","…………","","",""
"ツカサ","","アイ……ラ……？","","",""
"アイラ","","ツカサ","","",""
"ツカサ","","は、はい！","","",""
"","","喋った！","","",""
"","","２時間ぶりにアイラが声を出した。","","",""
"","","ゆっくり顔を上げ、俺を見る。\nでも、相変わらず表情はなくて。","","",""
"アイラ","","お茶、飲みますか？","","",""
"ツカサ","","いや、お茶よりも食事を……","","",""
"アイラ","","…………","","",""
"アイラ","","…………","","",""
"","","俺の答えが気に入らなかったのか、すぐにまた目を伏せてしまった。","","",""
"ツカサ","","お、お茶、飲みたいなあ……","","",""
"アイラ","","…………","","",""
"ツカサ","","飲みたいです！","","",""
