"ツカサ","","おはようございます！　新入社員の、水柿ツカサと言います！","","",""
"受付嬢","","はい、おはようございます","","",""
"","","受付にいたキレイな女性に対して、俺は直立不動で自己紹介し、頭を下げた。","","",""
"","","周囲を歩いていた社員の人たちが何事かと怪訝な顔を向けてくる。でも受付の女性は動じることなく、完璧な笑顔で俺を出迎えてくれた。","","",""
"ツカサ","","あの、ターミナルサービスっていう部署は、どこでしょうか？","","",""
"受付嬢","","ああ、それでしたら、一度外に出ていただいて、このビルをぐるっと回った裏にあります","","",""
"ツカサ","","……裏？","","",""
"","","それは、予想外の答えだった。","","",""
"","","一度外に出て、ビルを仰ぎ見る。","","",""
"","","そびえ立つのは、地上およそ２５０メートル、５０階建て。\n今日から俺が勤めることになる『ＳＡＩ社』の本社ビルだ。","","",""
"","","あまりの高さと巨大さに、圧倒されてしまう。","","",""
"","","元々は、義手や義足を扱う小さなメーカーだったらしいけど、今から２０年前にアンドロイド事業に参入して、急成長を遂げた。","","",""
"","","こんなすごい企業で働けるなんて、人生、どう転ぶか分からないよね。","","",""
"","","ほんの数ヶ月前には、大学受験を失敗して失意にくれていたっていうのに。","","",""
"","","しかも実力で落ちたならともかく、受験当日に虫垂炎になってのリタイアなんて、目も当てられない。","","",""
"","","父さんはそんな俺に、受験浪人をさせるつもりなんてまったくなくて、ＳＡＩ社で採用面接を受けてこいって、家から俺を放り出した。","","",""
"","","俺の採用面接をしてくれた伍堂っていう部長さんは、どうやら父さんと旧知の仲だったらしい。","","",""
"","","ふたりの間で、俺の扱いについてどういう話があったのかは、知るよしもないけど。","","",""
"","","俺はこの春から、こうして正社員としてＳＡＩ社で働くことになった。","","",""
"","","自分としては、結果的によかったと思っている。","","",""
"","","あのままひとりで家にこもっていたら、いつまでも受験失敗を引きずって腐っていただろうから。","","",""
"","","気持ちの切り替えはできた。正社員として働くからには、精一杯頑張ろう。それが、父さんの恩に報いることでもある。","","",""
"","","俺は、ネクタイを締め直すと、受付の女性が言っていた“裏”へと回ってみることにした。","","",""
"","","そこに、俺が働く部署である『ターミナルサービス』があるんだ。","","",""
"ツカサ","","…………","","",""
"ツカサ","","え？　え？","","",""
"ツカサ","","ここ、だよね……？","","",""
"","","もしかして途中で道を間違えただろうかと思ったけど、近くには他にそれらしい建物はない。","","",""
