"","","マーシャの事件から、２日が経った。","","",""
"","","アイラをのぞく第１ターミナルサービスの全員が、朝から会議室に集められた。","","",""
"カヅキ","","マーシャの件ではみんな協力してくれてありがとな","","",""
"カヅキ","","結果としてあんな形になったが、一般人を巻き込まずに済んだのは不幸中の幸いだった","","",""
"カヅキ","","それと、闇回収屋についてだが","","",""
"タカオ","","アール・セキュリティ社と協力して一網打尽にしたって、本社から連絡があったよ","","",""
"ヤスタカ","","まんまと利用された感じがするな。あの部長様にサ","","",""
"レン","","どういうことです？","","",""
"ヤスタカ","","こうなることを予期して、闇回収屋を泳がせてたんじゃないかって話","","",""
"ミチル","","…………","","",""
"タカオ","","さすがにそれは、邪推しすぎじゃないかなぁ","","",""
"ヤスタカ","","そうだナ。今の話は忘れて","","",""
"カヅキ","","なんにせよ、今回の件について担当のツカサとアイラに落ち度はない","","",""
"","","カヅキさんはそう言ってくれたけど、俺は、顔を上げられなかった。","","",""
"","","マーシャを、助けてあげられなかったんだから。","","",""
"","","ソウタくんとの約束を、果たせなかったんだから。","","",""
"カヅキ","","ただな、ツカサ","","",""
"カヅキ","","お前らが悪いわけじゃねえが、なんの責任も取らせないってわけにもいかないんだとよ","","",""
"カヅキ","","だからお前は、アイラが現場に復帰するまでは事務所待機だ。分かったな？","","",""
"ツカサ","","はい……","","",""
"カヅキ","","じゃあ解散","","",""
"","","それで、緊急のミーティングは終わった。","","",""
"","","メンテルームへ行ってみた。","","",""
"","","アイラは、俺がマーシャにソフトウェア破壊プログラムを撃ち込んだあのときからずっと、眠り続けている。","","",""
"ツカサ","","なにが原因ですか？","","",""
"ミキジロウ","","説明したはずだぞ。ぶっ倒れたのは単なる充電切れだと","","",""
"ミキジロウ","","徹夜で、しかもぶっ通しで歩き回ってたんだろう？　その上、ワンダラーともみ合いになったんだからな","","",""
"ツカサ","","でもそれは、その後２日間も目を覚まさない理由じゃないですよね？","","",""
"ミキジロウ","","元々、３年ぶりの現場復帰だったんだ。いろいろ無理もしてた","","",""
"ミキジロウ","","アルマに負荷がかかってたのかもな","","",""
"ツカサ","","負荷……","","",""
"","","精神的な疲れ、みたいなものだろうか。","","",""
"ミキジロウ","","ミチルの父親の件は聞いたか？","","",""
"ツカサ","","はい","","",""
"ミキジロウ","","担当は当時のカヅキとアイラだった","","",""
"ミキジロウ","","今回の件が、そのときのことと重なって、いつも以上に無理したとしても、不思議じゃねえ","","",""
"ツカサ","","…………","","",""
"","","オヤジさんからは、邪魔だから付き添うのはやめろと文句を言われたけど。","","",""
"","","頼み込んで、アイラのそばにいさせてもらった。","","",""
"","","アイラはベッドの上に横たわっている。","","",""
"","","小さな、華奢な身体。","","",""
"","","それをぼんやり眺めて。","","",""
"","","目覚めたらなんて声をかけようって、考えていた。","","",""
"","","カヅキさんからは待機を命じられていたけど、こっそりひとりで抜け出して、俺はソウタくんの家へ向かった。","","",""
"","","彼には、どうしても自分の口で直接、伝えたかったんだ。","","",""
"","","マニュアルにはこういうときの対応方法は書いてなかったから、スーツに着替えていくことにした。","","",""
"","","ソウタくんと顔を合わせるのは、あのフォレストタワー屋上での出来事以来だった。あのときだって、会話は交わしていない。","","",""
