"","","朝。目覚ましのアラーム音で目を覚ました俺は、ベッドから身を起こした。","","",""
"ツカサ","","…………","","",""
"","","あくびを噛み殺しつつ、ロフトから階段を降りていく。","","",""
"","","ちょうどアイラがトイレから出てきたところだった。","","",""
"ツカサ","","アイラ、おはよう","","",""
"アイラ","","おはよう","","",""
"ツカサ","","……！","","",""
"","","え、今、なんて……！？","","",""
"ツカサ","","お、おはよう！","","",""
"アイラ","","……？","","",""
"アイラ","","おはよう","","",""
"ツカサ","","うおおお、おはよう！　おはよう！　おっはよーう！","","",""
"アイラ","","……？","","",""
"ミチル","","ツカサ、朝っぱらからうるさーい！","","",""
"","","すっかり興奮してひとりで騒いでいたら、隣からミチルがいつものように怒鳴り込んできた。","","",""
"ツカサ","","聞いてよミチル！　今、おはようって！　アイラが！","","",""
"ミチル","","はあ？","","",""
"ツカサ","","やった！　俺感動しちゃった！","","",""
"","","ところが、当のアイラは俺の興奮なんて他人事のように、着替えをはじめているところで。","","",""
"ミチル","","って、着替え中じゃないの！","","",""
"ミチル","","あんたは表に出てろー！","","",""
"","","ミチルが急にすごい剣幕で怒ってきて、俺は部屋から追い出されてしまった。","","",""
"ツカサ","","はは……ははは……","","",""
"","","俺はそれでも、ガッツポーズを取るくらいにはテンションが上がったままだった。","","",""
"","","アイラが、部屋にいるときに、挨拶を返してくれたんだ。\nそんな些細なことなのに、すごく嬉しかった。","","",""
"","","昨日、一緒にデートして、先に帰られたときには本気で絶望したけど。","","",""
"","","結果的に、あれがきっかけでなにかが変わったような。そんな気がする。","","",""
"ツカサ","","…………♪","","",""
"ミチル","","…………ツカサ","","",""
"ツカサ","","…………♪","","",""
"ミチル","","……ツ・カ・サ","","",""
"ツカサ","","え？","","",""
"ミチル","","あんたね、アイラの着替え姿を思い出してニヤニヤしてんじゃないわよ。気持ち悪い","","",""
"ツカサ","","そんなんじゃないって！","","",""
"ツカサ","","っていうか、俺、今、ニヤニヤしてた？","","",""
"ミチル","","思いっきり、してた","","",""
"ザック","","そう言えばこの前、ツカサが変な本を読んでるのを見かけたけど","","",""
"ミチル","","変な本？","","",""
"ザック","","なんだったっけ。あ、そうそう、『ラブラブ新婚生活マニュアル』とかなんとか。あれ、『デートマニュアル』だったかな？","","",""
"ツカサ","","う、うわああ！","","",""
"","","誰にも見られないようにかなり警戒してたのに、どこで見られてたんだ！？","","",""
"ミチル","","……どういうこと？","","",""
"ツカサ","","いや、か、買ったけど、参考にならなかったし！","","",""
"ミチル","","アイラ、こんな奴と一緒で本当に大丈夫なの！？","","",""
"アイラ","","ツカサなら、平気なので","","",""
"ミチル","","え……","","",""
"ツカサ","","ア、アイラ……","","",""
"ミチル","","あ、そ、そう？","","",""
"ミチル","","アイラがいいって言うなら、別に、いいんだけど","","",""
"","","なんだろう、今の一言で、涙が出そうなくらい感激した……。","","",""
"ミチル","","ツ、ツカサ！　あんた机ぐらい少しは整理したらどうなの！？","","",""
"ツカサ","","えっ、机！？","","",""
"","","言われた通り、整理整頓ができていなかった。","","",""
"ミチル","","そうよっ。ニヤついてる暇があったら、それぐらいしゃんとしなさいよっ","","",""
"ツカサ","","ごめん！　すぐにやるよ！","","",""
"ミチル","","フン","","",""
"","","と、カヅキさんがホワイトボードの前に立った。","","",""
"カヅキ","","おーし、今週の仕事割り振るぞ～","","",""
"","","第１ターミナルサービスでは、週に一度、こんな緩い感じでミーティングが開かれる。","","",""
